
AMDuProfPcm Report

System:,Family(0x17) Model(0x1) Stepping(0x2)
Number of sockets:,2
Number of nodes(die):,8
Number of core complexes(CCX):,16
Number of physical cores:,48
Number of logical cores (threads) :,96
SMT Enabled:,True
Number of logical cores sharing L3:,6

CPU Topology:
Socket, Die, CCX, Core(s)
0,0,0, 0 1 2 48 49 50
0,0,1, 3 4 5 51 52 53
0,1,2, 6 7 8 54 55 56
0,1,3, 9 10 11 57 58 59
0,2,4, 12 13 14 60 61 62
0,2,5, 15 16 17 63 64 65
0,3,6, 18 19 20 66 67 68
0,3,7, 21 22 23 69 70 71
1,4,8, 24 25 26 72 73 74
1,4,9, 27 28 29 75 76 77
1,5,10, 30 31 32 78 79 80
1,5,11, 33 34 35 81 82 83
1,6,12, 36 37 38 84 85 86
1,6,13, 39 40 41 87 88 89
1,7,14, 42 43 44 90 91 92
1,7,15, 45 46 47 93 94 95

P0 state frequency (MHz):,2000.000000
Measured DF Frequency (MHz):,629.045654
Sampling interval (ms):,1000
Version:,3.2.228

IPC    : Instructions Per CPU Cycle
CPI    : CPU Cycles Per Instructions
pti    : Per Thousand Instructions
ptc    : Per Thousand CPU Cycles

Core-3 (ccx-1 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-4 (ccx-1 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-5 (ccx-1 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-51 (ccx-1 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-52 (ccx-1 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-53 (ccx-1 die-0 pkg-0),,,,,,,,,,,,,,,,,CCX-1(die-0 pkg-0),,,
Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),L3 Access (pti),L3 Miss (pti),Ave L3 Miss Latency,
0.09,1198.48,0.26,3.83,482.97,8.21,1.87,4.58,0.75,22.73,12.17,10.05,0.50,41.25,24.04,16.09,0.25,0.07,1198.58,0.20,5.00,432.72,37.03,1.73,4.25,29.52,44.20,12.54,9.50,22.16,49.20,22.69,17.89,7.36,0.38,1199.71,0.20,4.95,423.78,9.89,1.69,5.87,1.04,26.37,11.69,14.07,0.61,44.44,31.42,11.83,0.43,0.07,1198.53,0.16,6.12,432.80,8.23,1.80,4.87,0.39,10.43,0.83,9.23,0.36,35.20,17.43,16.38,0.04,0.08,1199.03,0.23,4.26,430.72,31.75,1.72,5.02,21.85,31.01,2.14,12.22,16.65,38.82,17.60,14.52,5.20,0.08,1198.74,0.23,4.27,431.37,12.57,1.80,4.96,4.60,18.30,1.22,13.47,3.61,44.06,31.22,10.48,1.00,0.27,0.22,512.40,
0.09,1198.43,0.27,3.72,487.25,7.23,0.95,5.04,0.32,47.75,3.52,44.12,0.11,19.26,3.29,15.16,0.21,0.09,1198.83,0.20,4.88,430.47,8.56,1.92,4.32,0.89,26.37,7.44,18.28,0.64,30.78,18.92,9.95,0.25,0.37,1199.12,0.02,47.05,534.18,58.71,33.36,20.66,0.46,24.46,7.46,16.78,0.21,41.80,28.59,11.79,0.25,0.07,1198.45,0.17,5.98,434.89,6.45,0.85,4.21,0.36,24.03,4.10,19.82,0.11,20.66,8.67,9.55,0.25,0.09,1198.63,0.24,4.17,430.99,26.73,1.69,5.17,17.83,31.87,6.01,13.63,12.22,32.47,10.28,14.99,5.61,0.08,1198.91,0.01,72.17,438.83,11.04,2.11,5.02,2.95,22.49,1.18,19.52,1.78,38.95,27.35,8.25,1.17,9.69,2.12,4831.23,
0.31,1199.51,0.27,3.74,482.30,7.57,1.95,4.43,0.21,13.39,1.90,11.35,0.14,37.08,21.66,14.03,0.07,0.07,1198.11,0.20,4.93,433.15,32.78,2.05,4.32,24.90,33.39,1.89,13.73,17.77,33.85,12.82,12.55,7.13,0.07,1201.66,0.20,4.93,427.95,8.56,1.82,5.25,0.25,22.16,3.98,18.07,0.11,47.51,28.55,17.65,0.14,0.07,1196.86,0.17,6.00,433.58,7.33,1.80,4.32,0.00,7.12,0.44,6.68,0.00,25.43,5.67,18.62,0.00,0.08,1198.60,0.24,4.22,431.76,24.95,1.80,5.13,16.34,18.37,1.82,6.26,10.29,40.76,13.92,19.74,6.05,0.08,1198.26,0.24,4.21,431.63,11.42,1.82,5.47,2.88,17.85,1.36,14.95,1.55,39.47,27.77,9.25,1.33,0.20,0.16,512.34,
0.09,1198.73,0.27,3.71,480.84,7.48,1.89,4.40,0.21,12.45,1.34,11.07,0.04,35.61,20.14,14.31,0.18,0.08,1198.60,0.20,4.93,432.30,9.12,1.88,4.62,0.93,16.91,5.01,11.33,0.57,33.48,16.90,14.84,0.36,0.35,1183.63,0.03,38.22,494.54,56.35,21.71,31.51,0.46,14.38,2.18,12.03,0.18,40.18,26.12,12.92,0.29,0.07,1198.66,0.17,5.93,428.37,7.05,1.80,4.12,0.00,5.80,0.38,5.43,0.00,26.74,6.12,19.69,0.00,0.09,1198.51,0.24,4.22,434.57,24.78,1.80,4.79,16.30,32.97,5.90,16.56,10.51,27.22,10.21,9.94,5.79,0.10,1197.66,0.01,73.31,433.76,17.87,7.43,6.34,2.89,17.51,0.64,15.49,1.38,38.41,24.61,11.12,1.51,1.22,0.71,2129.54,
0.09,1198.40,0.27,3.75,481.18,7.31,1.89,4.31,0.14,21.01,11.71,9.23,0.07,40.98,23.52,16.50,0.07,0.07,1198.19,0.20,4.91,434.22,37.68,1.77,4.25,30.12,48.89,13.39,13.32,22.19,46.44,23.83,13.37,7.93,0.11,1251.76,0.20,4.89,429.80,9.39,1.77,5.32,1.04,26.94,11.97,14.32,0.65,44.21,31.03,11.92,0.39,0.07,1198.37,0.17,5.85,429.88,7.89,1.80,4.68,0.04,10.86,1.29,9.56,0.00,34.46,16.84,16.36,0.04,0.08,1198.43,0.24,4.22,435.88,31.43,1.80,5.23,22.41,26.69,1.42,8.23,17.04,41.14,15.51,18.67,5.37,0.08,1200.04,0.24,4.17,433.99,13.43,1.80,5.51,4.87,18.91,1.66,13.52,3.73,45.28,32.62,10.19,1.14,0.27,0.22,505.33,
0.09,1198.55,0.27,3.73,487.70,7.24,0.95,5.11,0.21,34.09,12.98,21.07,0.04,29.41,19.07,8.12,0.18,0.09,1198.70,0.20,4.92,433.53,9.08,1.86,4.25,1.43,21.85,5.68,15.21,0.96,32.93,18.10,12.57,0.46,0.38,1199.11,0.03,34.85,527.65,60.03,26.12,29.95,0.54,22.37,7.57,14.48,0.32,41.50,27.29,12.86,0.21,0.07,1198.37,0.17,5.87,437.39,5.88,0.85,3.85,0.18,24.05,10.79,13.16,0.11,23.87,7.30,14.16,0.07,0.09,1198.69,0.24,4.19,435.03,25.08,1.69,4.85,16.64,36.55,8.02,16.96,11.57,28.11,10.00,11.60,5.08,0.08,1198.82,0.01,73.77,439.10,12.34,2.26,5.21,3.86,22.70,1.02,19.52,2.17,39.78,28.12,7.79,1.69,13.06,4.93,2065.57,
0.09,1198.49,0.27,3.71,479.91,7.49,1.89,4.31,0.32,7.34,1.40,5.84,0.11,37.32,16.46,19.52,0.21,0.07,1198.59,0.20,4.88,430.59,32.93,1.82,4.14,25.49,30.36,1.93,10.78,17.66,37.38,12.79,15.36,7.83,0.07,1201.63,0.21,4.82,426.04,9.54,1.77,5.21,1.32,16.28,1.32,14.13,0.82,38.69,25.07,11.80,0.50,0.07,1198.55,0.17,5.93,431.70,13.24,1.80,4.81,5.42,17.54,0.84,13.19,3.51,27.17,12.14,12.11,1.91,0.08,1198.51,0.24,4.16,432.00,24.44,1.82,4.78,16.24,21.51,2.17,9.14,10.20,38.50,14.34,16.91,6.04,0.08,1198.31,0.24,4.13,432.33,13.23,1.80,5.38,4.77,17.89,0.98,14.45,2.46,39.00,24.06,11.45,2.31,0.26,0.21,522.98,
0.09,1198.08,0.27,3.66,486.36,27.36,4.01,4.54,17.77,24.75,2.70,11.46,10.59,42.89,20.48,14.11,7.17,0.08,1198.33,0.20,4.97,433.68,23.79,1.73,4.56,15.92,32.82,6.82,15.28,10.73,36.55,18.37,11.77,5.19,0.37,1199.07,0.03,34.52,488.99,54.22,21.43,29.50,0.71,20.08,3.19,16.51,0.39,46.66,26.43,18.74,0.32,0.08,1198.41,0.16,6.31,433.36,8.12,1.80,4.98,0.04,10.15,1.12,8.99,0.04,26.65,9.62,16.21,0.00,0.10,1198.72,0.24,4.18,433.93,25.38,1.80,4.79,16.87,29.82,4.32,14.29,11.22,28.84,8.74,13.01,5.65,0.08,1198.76,0.01,72.72,436.30,11.50,2.20,5.25,2.76,18.36,0.76,16.15,1.45,39.05,25.95,10.68,1.31,1.28,0.68,2065.90,
0.10,1198.44,0.27,3.74,479.96,7.76,1.89,4.37,0.50,24.57,12.77,11.44,0.36,40.38,24.64,14.67,0.14,0.08,1198.26,0.25,4.04,486.19,70.35,25.57,17.61,25.20,29.11,4.28,6.00,18.82,45.56,19.20,18.69,6.38,0.08,1201.01,0.22,4.59,446.76,37.31,5.19,5.70,25.15,41.64,12.03,11.02,18.59,41.50,26.48,7.69,6.56,0.07,1198.29,0.17,6.01,432.33,7.61,1.80,4.29,0.46,9.94,1.51,8.03,0.39,36.69,18.31,17.00,0.07,0.08,1198.16,0.19,5.24,444.65,23.74,3.38,5.32,13.30,29.96,5.19,16.67,8.09,52.70,29.50,16.41,5.21,0.08,1197.96,0.22,4.49,433.66,14.71,1.73,5.62,6.10,19.57,0.78,14.20,4.59,42.43,27.89,11.73,1.51,0.73,0.30,469.46,
0.09,1198.34,0.26,3.79,484.98,7.08,0.92,5.05,0.21,30.33,14.30,15.96,0.07,34.06,18.70,13.04,0.14,0.08,1198.64,0.00,919.04,432.33,9.07,1.82,4.44,1.25,20.64,6.62,13.16,0.86,32.43,17.29,13.45,0.39,0.39,1199.12,0.02,47.59,500.50,49.46,26.42,19.82,0.50,22.04,7.03,14.76,0.25,41.52,26.86,13.18,0.25,0.07,1198.46,0.16,6.07,434.35,5.50,0.85,3.61,0.07,27.72,9.08,18.61,0.04,19.94,8.71,9.07,0.04,0.10,1198.88,0.00,916.30,434.40,24.59,1.69,4.90,16.07,31.54,5.07,16.04,10.43,28.24,10.04,11.23,5.64,0.08,1198.88,0.01,72.84,438.39,11.82,2.39,5.21,2.95,22.34,1.25,19.42,1.67,40.55,28.79,8.56,1.28,1.39,0.58,5015.94,
0.09,1198.50,0.27,3.77,482.80,7.68,1.89,4.50,0.29,12.18,2.23,9.88,0.07,38.52,21.01,16.23,0.21,0.07,1198.32,0.20,4.97,432.41,31.96,1.71,4.19,24.55,29.24,1.95,10.00,17.29,38.94,14.57,15.76,7.26,0.07,1202.07,0.20,4.97,426.78,9.06,1.75,5.28,0.79,16.79,2.04,14.40,0.36,39.10,25.59,11.76,0.43,0.07,1198.52,0.17,6.06,430.54,7.85,1.80,4.70,0.14,9.89,0.61,9.17,0.11,25.53,8.23,16.19,0.04,0.08,1198.50,0.24,4.24,432.62,24.22,1.80,4.68,15.85,21.44,1.99,9.47,9.99,36.50,12.97,16.58,5.86,0.08,1198.19,0.24,4.22,431.61,11.03,1.80,5.30,2.68,16.51,0.64,14.68,1.19,39.88,25.69,11.54,1.49,0.27,0.22,540.96,
0.09,1198.45,0.26,3.83,480.57,8.76,2.23,4.66,0.84,7.69,1.57,5.64,0.48,42.63,21.21,20.08,0.35,0.08,1198.54,0.20,4.89,429.71,9.87,2.33,4.34,1.71,20.95,5.43,14.71,0.81,32.52,18.45,11.86,0.90,0.37,1199.08,0.02,47.08,486.62,50.65,27.12,19.55,1.16,15.69,2.30,12.45,0.94,40.96,26.41,13.39,0.23,0.07,1198.55,0.16,6.10,431.33,7.93,1.69,4.81,0.26,12.39,0.61,11.55,0.23,19.71,4.77,14.10,0.03,0.09,1198.64,0.24,4.18,432.46,25.34,1.71,4.89,16.82,29.62,5.21,13.65,10.76,29.32,9.08,12.93,6.06,0.08,1198.77,0.01,71.61,440.54,12.41,2.08,5.12,3.95,18.09,0.85,15.05,2.18,40.71,26.07,11.76,1.76,0.75,0.30,4753.53,
0.09,1198.43,0.26,3.78,480.61,8.26,2.20,4.46,0.64,22.41,16.42,5.56,0.43,48.20,36.11,10.67,0.21,0.07,1198.33,0.20,4.98,432.00,38.07,2.31,4.29,29.97,48.39,11.98,14.29,22.12,40.97,18.51,12.99,7.85,0.08,1198.38,0.29,3.41,502.11,54.68,21.34,30.62,0.60,14.44,3.79,10.30,0.35,39.33,27.03,10.73,0.25,0.07,1198.35,0.17,6.04,431.29,7.97,1.69,4.76,0.36,5.74,0.78,4.60,0.36,25.18,14.21,9.26,0.00,0.08,1198.48,0.24,4.24,433.87,29.60,1.69,4.78,21.26,27.36,3.05,8.00,16.31,44.98,19.79,18.78,4.94,0.08,1198.72,0.14,7.24,435.25,11.06,2.31,5.08,2.44,16.94,1.12,14.57,1.25,42.30,28.36,11.13,1.20,1.46,0.78,353.16,
0.08,1198.36,0.27,3.71,485.24,7.21,1.20,5.00,0.11,34.80,13.18,21.62,0.00,30.46,20.07,8.43,0.11,0.09,1198.53,0.20,4.89,433.54,9.36,2.41,4.32,1.03,24.88,5.72,18.62,0.54,25.15,13.69,9.22,0.50,0.37,1199.67,0.02,46.29,482.86,49.24,27.06,19.03,0.39,15.29,2.06,13.12,0.11,40.38,26.15,12.98,0.28,0.06,1198.29,0.17,5.97,434.96,6.19,0.85,4.29,0.00,22.70,9.85,12.86,0.00,24.30,7.31,14.65,0.00,0.09,1198.68,0.24,4.12,433.52,25.45,1.69,4.96,17.22,33.56,8.62,13.49,11.45,36.73,14.19,15.30,5.76,0.08,1198.64,0.01,72.06,438.76,11.73,2.58,5.10,2.71,17.62,0.76,15.55,1.31,39.68,25.58,11.47,1.40,1.60,0.65,4900.67,
0.09,1198.55,0.27,3.76,482.26,8.03,1.89,4.94,0.25,1.58,0.17,1.23,0.18,1.35,0.46,0.70,0.07,0.07,1198.58,0.20,4.95,434.73,34.95,1.73,4.17,27.56,20.53,0.15,0.97,19.41,9.45,0.47,0.72,8.15,0.07,1201.73,0.21,4.81,423.04,9.26,1.67,5.33,0.95,1.68,0.18,0.91,0.60,1.40,0.39,0.57,0.35,0.07,1198.64,0.17,5.98,432.82,7.31,1.80,4.29,0.04,1.40,0.15,1.25,0.00,1.19,0.43,0.62,0.04,0.08,1198.69,0.24,4.23,434.34,29.44,1.80,4.78,20.98,16.70,0.13,0.91,15.66,6.55,0.44,0.70,5.32,0.08,1198.21,0.24,4.17,429.01,11.98,1.80,5.40,3.54,3.72,0.13,0.95,2.64,2.18,0.42,0.77,0.90,0.27,0.22,510.29,
5.07,2471.40,0.17,5.81,487.27,7.09,0.95,4.94,0.32,45.97,22.17,23.73,0.07,28.73,21.03,6.44,0.25,5.09,2345.75,0.20,5.02,430.52,9.24,2.12,4.27,1.32,23.00,6.39,15.69,0.93,32.28,17.88,12.14,0.39,5.25,2384.27,0.01,108.88,535.23,60.02,35.04,19.77,1.13,26.91,5.70,20.65,0.56,38.29,23.20,13.59,0.56,4.95,2499.09,0.11,9.32,437.40,6.20,0.85,4.27,0.07,2.69,0.14,2.48,0.07,4.40,1.56,2.37,0.00,5.07,2350.55,0.23,4.38,431.32,26.42,1.71,5.17,17.51,36.80,8.54,16.45,11.81,37.92,17.65,13.07,5.69,5.06,2354.24,0.01,174.45,439.26,11.36,1.99,5.32,3.00,11.68,1.86,8.20,1.63,53.00,39.69,10.34,1.37,9.88,4.02,6424.14,
0.05,2944.19,0.19,5.26,480.48,8.46,1.90,5.07,0.57,22.66,3.97,18.30,0.39,42.59,27.25,14.01,0.18,0.06,1427.60,0.21,4.67,434.30,35.43,1.82,4.51,27.44,45.30,10.44,15.15,19.71,50.64,22.88,18.60,7.72,0.06,2076.24,0.22,4.51,424.49,9.80,1.73,5.26,1.55,31.51,10.87,19.64,0.99,43.00,27.96,13.39,0.56,0.03,2996.64,0.12,8.64,427.89,15.15,1.80,4.00,8.19,33.22,3.15,24.39,5.68,37.18,16.83,16.09,2.51,0.07,1400.23,0.25,4.07,435.27,27.63,1.80,4.72,19.57,37.78,3.70,20.11,13.96,42.83,14.51,21.13,5.60,0.06,1810.84,0.25,4.00,431.41,17.36,1.84,5.34,8.94,32.64,2.17,24.57,5.90,48.70,26.86,17.25,3.04,0.27,0.22,1214.05,
0.10,1666.86,0.29,3.42,519.59,33.44,9.05,22.66,0.39,18.13,4.35,13.68,0.11,40.67,27.15,12.29,0.28,0.12,1223.14,0.25,4.03,510.02,43.74,9.23,30.31,1.41,17.42,5.31,11.30,0.81,34.86,15.81,16.60,0.60,0.39,1206.42,0.03,29.63,540.95,63.56,26.04,33.85,0.35,24.04,6.07,17.76,0.21,46.87,27.19,18.44,0.14,0.09,1722.17,0.21,4.84,510.63,47.85,15.72,30.30,0.07,1.89,0.07,1.79,0.04,3.21,1.81,1.50,0.04,0.13,1222.14,0.27,3.77,516.97,66.97,16.91,30.45,17.42,27.46,4.99,10.26,12.22,38.36,13.69,17.51,5.20,0.11,1226.57,0.03,37.85,527.54,52.10,15.62,30.26,3.53,22.96,1.17,19.64,2.15,45.60,27.97,14.51,1.38,12.22,2.73,1266.56,
0.09,1200.90,0.27,3.70,475.29,7.97,1.87,4.89,0.25,13.39,1.12,12.20,0.07,37.65,23.74,12.99,0.18,0.07,1198.50,0.21,4.84,428.35,31.62,1.78,4.16,24.19,27.34,1.72,7.87,17.76,40.16,13.61,18.71,6.43,0.08,1201.25,0.21,4.84,424.69,8.64,1.78,5.26,0.32,17.57,2.62,14.74,0.21,39.47,27.15,11.28,0.11,0.06,1198.63,0.17,5.92,426.76,6.44,1.67,3.66,0.00,1.86,-0.04,1.90,0.00,3.02,1.81,1.23,0.00,0.08,1198.87,0.24,4.15,428.52,23.12,1.67,5.11,14.34,24.13,2.87,12.28,8.98,36.86,16.17,14.25,5.37,0.08,1198.55,0.24,4.15,425.56,11.23,1.78,5.24,2.91,20.27,0.67,18.31,1.29,41.94,24.27,14.84,1.62,0.27,0.22,508.06,
0.09,1198.29,0.27,3.77,479.36,8.37,1.82,5.34,0.25,12.84,0.90,11.94,0.00,37.55,23.83,12.79,0.25,0.08,1198.66,0.20,4.93,432.72,8.97,1.75,4.27,1.37,19.84,4.79,14.28,0.78,28.25,14.14,12.10,0.60,0.36,1199.11,0.02,46.10,489.46,50.41,27.70,19.51,0.49,16.51,2.96,13.23,0.32,38.27,25.83,11.62,0.18,0.06,1198.14,0.17,6.00,429.59,7.89,1.68,3.69,0.04,1.87,0.02,1.81,0.04,3.08,1.79,1.34,0.00,0.09,1198.63,0.24,4.22,430.86,25.24,1.58,4.88,16.83,31.41,6.21,14.01,11.20,31.99,11.52,13.50,5.63,0.08,1199.00,0.01,70.78,433.51,10.92,2.06,5.07,2.56,20.67,0.76,18.61,1.30,41.96,24.73,14.68,1.26,0.78,0.33,4323.14,
0.09,1198.42,0.27,3.73,478.40,8.05,1.87,5.02,0.25,15.16,3.14,11.91,0.11,44.80,30.91,12.70,0.14,0.07,1198.44,0.21,4.84,433.38,36.46,1.50,4.21,29.24,46.90,13.12,12.72,21.06,46.00,21.97,14.51,8.18,0.07,1201.67,0.21,4.85,425.06,9.25,1.78,5.14,1.09,29.26,13.42,15.31,0.53,44.62,32.05,11.09,0.56,0.06,1198.30,0.17,5.97,428.71,6.69,1.82,3.56,0.28,16.36,1.37,14.91,0.07,31.90,15.06,15.72,0.21,0.08,1198.66,0.24,4.15,435.07,30.25,1.58,5.14,21.97,33.83,3.44,13.78,16.61,44.73,16.02,21.92,5.36,0.08,1198.38,0.24,4.14,428.48,13.42,1.67,5.37,5.17,27.01,1.67,21.32,4.03,46.76,25.75,18.66,1.15,0.28,0.23,521.15,
0.09,1198.57,0.27,3.70,474.30,9.40,1.94,4.50,2.01,14.25,0.96,11.88,1.41,35.37,21.61,12.40,0.60,0.09,1198.52,0.21,4.85,432.78,8.49,1.76,4.33,0.92,22.99,7.35,15.15,0.49,33.79,18.57,13.03,0.42,0.37,1199.11,0.02,46.72,531.19,56.65,32.70,19.08,0.64,24.00,7.62,15.92,0.46,39.95,27.69,10.98,0.18,0.07,1198.70,0.17,5.91,423.82,6.93,1.67,4.14,0.00,2.05,-0.09,2.14,0.00,3.57,1.63,1.85,0.00,0.10,1198.81,0.24,4.17,433.40,24.71,1.50,4.86,16.56,33.26,5.75,16.54,10.98,29.25,10.57,11.18,5.59,0.10,1199.05,0.01,71.81,436.07,11.13,2.02,4.99,3.21,21.04,0.92,18.27,1.84,42.31,30.09,8.77,1.36,3.17,0.74,4725.26,
0.09,1198.37,0.27,3.72,476.97,7.45,1.94,4.28,0.25,12.11,0.76,11.35,0.00,37.74,23.83,12.93,0.25,0.07,1198.31,0.20,4.88,432.65,30.66,1.60,4.21,23.48,29.31,2.04,10.36,16.92,40.81,16.78,16.07,6.56,0.08,1198.44,0.30,3.34,499.72,56.18,23.76,30.07,0.46,15.18,2.46,12.43,0.29,40.17,26.98,12.18,0.18,0.06,1198.08,0.17,5.95,428.42,7.07,1.78,4.12,0.00,1.90,-0.04,1.94,0.00,3.49,1.74,1.88,0.00,0.08,1198.50,0.24,4.16,430.37,23.13,1.49,4.66,15.16,20.61,2.00,9.33,9.28,34.78,10.74,16.95,5.88,0.08,1198.56,0.15,6.88,433.29,11.93,2.12,5.59,3.00,16.74,0.79,14.43,1.52,44.03,30.34,11.17,1.47,1.50,0.73,361.79,
0.09,1198.52,0.27,3.72,476.84,7.12,1.89,4.28,0.00,12.68,0.55,12.13,0.00,36.23,23.07,12.42,0.00,0.08,1198.67,0.20,4.90,433.27,8.68,1.67,4.20,1.23,12.92,2.04,10.31,0.56,31.88,14.72,15.07,0.67,0.36,1199.68,0.02,45.72,489.06,48.47,25.90,19.48,0.32,15.21,1.97,13.06,0.18,40.21,26.75,12.53,0.14,0.06,1198.32,0.17,5.99,439.28,10.48,3.71,5.49,0.11,2.17,0.00,2.10,0.07,3.63,1.79,1.94,0.04,0.09,1198.57,0.24,4.19,433.40,24.50,1.50,4.81,16.37,33.67,6.17,16.56,10.94,27.02,9.57,10.69,5.43,0.08,1198.45,0.01,70.44,435.47,11.49,1.91,5.50,2.82,16.43,0.65,14.30,1.48,42.55,28.96,11.14,1.34,0.76,0.31,4640.13,
0.09,1196.02,0.22,4.48,505.95,21.47,13.31,6.86,0.07,11.76,1.61,10.15,0.00,29.72,19.86,8.99,0.07,0.07,1195.32,0.04,28.50,507.27,58.11,24.14,8.08,23.84,22.93,2.52,3.76,16.64,39.08,23.41,7.55,7.19,0.07,1198.32,0.14,7.14,500.85,36.50,25.00,8.96,0.68,14.14,2.16,11.70,0.29,30.29,20.29,8.79,0.39,0.07,1195.92,0.26,3.89,486.21,46.38,15.13,29.73,0.00,2.95,0.92,2.02,0.00,3.59,1.61,2.11,0.00,0.09,1196.72,0.06,17.68,503.06,62.94,17.20,29.78,14.17,14.52,2.26,3.41,8.85,25.61,10.91,8.54,5.32,0.10,1196.55,0.32,3.15,515.94,58.15,16.29,37.53,2.64,17.09,0.64,15.18,1.27,39.17,23.03,13.80,1.38,4.02,1.36,351.05,
0.09,1200.94,0.27,3.71,474.74,8.03,2.11,4.81,0.18,12.65,1.04,11.57,0.04,38.39,24.77,12.80,0.14,0.09,1201.29,0.20,4.89,436.00,8.81,1.99,4.14,1.20,15.79,3.57,11.58,0.63,30.24,13.14,15.11,0.56,0.37,1199.68,0.02,46.57,488.00,49.16,26.85,19.26,0.43,15.40,2.54,12.64,0.21,41.38,27.60,12.81,0.21,0.06,1201.35,0.17,5.93,427.32,7.02,1.78,4.10,0.00,1.90,0.04,1.86,0.00,3.62,1.74,1.94,0.00,0.08,1200.72,0.24,4.18,436.63,24.49,1.78,4.75,16.17,36.19,7.46,18.53,10.20,31.41,14.92,9.21,5.98,0.09,1201.18,0.01,71.09,434.04,11.21,2.15,5.20,2.67,15.65,0.56,13.75,1.34,42.81,28.89,11.52,1.33,0.68,0.27,5188.94,
0.09,1198.46,0.27,3.69,474.07,8.90,2.20,4.87,0.85,13.22,0.82,11.83,0.56,36.65,22.52,13.09,0.28,0.07,1198.40,0.20,4.91,436.45,31.82,2.53,4.12,23.68,31.67,2.83,12.57,16.26,40.32,18.04,13.59,7.42,0.07,1201.69,0.20,4.90,429.03,9.68,2.37,5.39,0.57,15.98,2.05,13.58,0.36,40.38,27.17,12.12,0.21,0.06,1198.34,0.17,5.90,426.76,12.09,1.82,4.14,4.93,5.02,0.09,1.83,3.10,5.36,1.74,1.88,1.83,0.08,1198.51,0.24,4.17,439.99,22.21,1.78,4.75,13.76,24.34,3.60,12.40,8.35,49.88,23.51,19.62,5.41,0.08,1198.38,0.24,4.10,429.09,14.91,1.73,5.46,6.57,13.66,2.30,8.91,2.45,36.13,22.86,8.44,4.12,0.28,0.22,517.80,
