
AMDuProfPcm Report

System:,Family(0x17) Model(0x1) Stepping(0x2)
Number of sockets:,2
Number of nodes(die):,8
Number of core complexes(CCX):,16
Number of physical cores:,48
Number of logical cores (threads) :,96
SMT Enabled:,True
Number of logical cores sharing L3:,6

CPU Topology:
Socket, Die, CCX, Core(s)
0,0,0, 0 1 2 48 49 50
0,0,1, 3 4 5 51 52 53
0,1,2, 6 7 8 54 55 56
0,1,3, 9 10 11 57 58 59
0,2,4, 12 13 14 60 61 62
0,2,5, 15 16 17 63 64 65
0,3,6, 18 19 20 66 67 68
0,3,7, 21 22 23 69 70 71
1,4,8, 24 25 26 72 73 74
1,4,9, 27 28 29 75 76 77
1,5,10, 30 31 32 78 79 80
1,5,11, 33 34 35 81 82 83
1,6,12, 36 37 38 84 85 86
1,6,13, 39 40 41 87 88 89
1,7,14, 42 43 44 90 91 92
1,7,15, 45 46 47 93 94 95

P0 state frequency (MHz):,2000.000000
Measured DF Frequency (MHz):,890.624023
Sampling interval (ms):,1000
Version:,3.2.228

IPC    : Instructions Per CPU Cycle
CPI    : CPU Cycles Per Instructions
pti    : Per Thousand Instructions
ptc    : Per Thousand CPU Cycles

Core-9 (ccx-3 die-1 pkg-0),,,,,,,,,,,,,,,,,Core-10 (ccx-3 die-1 pkg-0),,,,,,,,,,,,,,,,,Core-11 (ccx-3 die-1 pkg-0),,,,,,,,,,,,,,,,,Core-57 (ccx-3 die-1 pkg-0),,,,,,,,,,,,,,,,,Core-58 (ccx-3 die-1 pkg-0),,,,,,,,,,,,,,,,,Core-59 (ccx-3 die-1 pkg-0),,,,,,,,,,,,,,,,,CCX-3(die-1 pkg-0),,,
Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),L3 Access (pti),L3 Miss (pti),Ave L3 Miss Latency,
100.00,2967.25,2.20,0.45,428.47,31.72,16.66,11.83,3.06,3.65,0.18,0.86,2.60,29.44,14.84,14.03,0.46,0.09,2955.06,0.24,4.22,613.72,57.54,22.16,22.74,10.79,22.53,0.93,12.87,8.73,33.91,22.89,7.61,2.06,0.12,1313.78,0.28,3.53,546.95,78.33,34.48,29.19,11.99,29.32,13.72,5.59,10.01,30.72,22.82,5.06,1.98,0.23,2948.41,0.00,679.25,433.75,154.18,86.99,39.45,23.29,113.96,58.56,38.45,16.94,37.72,28.78,2.73,6.35,0.05,2976.96,0.11,8.97,527.63,50.77,22.84,24.45,0.21,1.88,0.02,1.79,0.07,2.98,0.11,2.46,0.14,0.08,1321.98,0.25,3.94,523.32,65.82,22.78,26.65,13.03,12.69,-0.04,1.99,10.74,4.90,0.11,2.24,2.29,1.28,0.79,501.66,
100.00,2971.03,2.19,0.46,428.27,32.07,17.25,11.61,3.06,3.66,0.18,0.87,2.61,30.03,15.17,14.30,0.45,0.07,2911.43,0.18,5.53,533.01,68.85,28.87,27.49,10.22,21.84,1.12,12.48,8.24,33.42,22.72,7.21,1.98,0.09,1300.27,0.02,60.87,553.78,90.71,41.66,29.42,16.81,55.51,32.96,8.46,14.09,18.48,10.55,4.64,2.72,0.31,2932.05,0.00,605.84,452.10,152.60,86.37,39.24,22.94,111.50,57.28,37.47,16.75,39.12,30.29,2.77,6.19,0.05,2930.09,0.15,6.86,533.81,50.73,20.86,27.06,0.00,1.83,0.09,1.74,0.00,2.82,0.16,2.32,0.00,0.09,1313.38,0.02,54.94,579.25,88.90,52.82,32.03,0.95,2.34,0.07,1.68,0.60,2.83,0.58,1.90,0.35,1.36,0.83,477.96,
100.00,2966.68,1.76,0.57,437.96,45.80,27.78,14.68,2.90,3.63,0.18,1.15,2.30,43.72,25.38,17.29,0.60,0.07,2904.01,0.04,25.68,582.41,64.79,29.86,22.68,10.26,21.94,0.74,12.83,8.36,32.68,21.57,7.74,1.90,0.09,1321.00,0.32,3.15,594.67,74.13,36.14,22.18,13.22,28.03,12.32,5.29,10.42,33.76,24.10,5.90,2.79,0.30,2934.85,0.00,723.88,462.88,170.45,105.25,38.41,22.58,125.64,72.27,36.93,16.43,45.46,35.53,3.78,6.14,0.05,2880.60,0.02,56.60,520.35,45.34,19.29,23.20,0.21,1.93,0.07,1.79,0.07,2.98,0.11,2.46,0.14,0.06,1316.93,0.20,5.09,538.67,47.67,23.55,22.68,0.53,2.12,-0.04,1.88,0.28,2.13,0.09,1.45,0.25,1.14,0.72,496.66,
100.00,2967.99,1.59,0.63,434.10,48.09,25.75,18.95,2.85,3.67,0.19,1.22,2.26,44.28,25.50,17.70,0.59,0.10,1313.96,0.29,3.45,538.73,73.11,31.30,28.62,10.82,28.09,2.35,17.11,8.63,36.17,24.51,7.99,2.18,0.10,1309.97,0.01,176.53,607.48,77.98,36.90,22.67,16.08,49.22,18.95,17.21,13.06,20.08,11.89,4.51,3.02,0.31,2940.63,0.00,865.64,452.16,176.74,110.06,38.48,24.38,134.67,78.74,38.31,17.62,44.04,33.13,3.85,6.76,0.07,1316.58,0.25,4.03,517.02,50.64,21.09,26.86,0.14,3.98,0.45,3.39,0.14,25.13,17.80,6.48,0.00,0.10,1322.26,0.01,151.89,565.64,85.09,51.26,30.82,0.35,5.23,0.38,4.64,0.21,20.00,15.66,3.42,0.14,1.31,0.83,496.35,
100.00,2964.53,1.73,0.58,439.76,46.48,28.45,14.71,2.83,3.65,0.18,1.23,2.24,44.35,25.90,17.35,0.59,0.10,1302.54,0.01,104.91,522.46,71.08,28.78,28.12,11.75,26.61,1.98,15.40,9.23,35.35,23.67,7.51,2.52,0.10,1305.20,0.29,3.40,571.89,70.64,33.25,21.59,13.43,12.13,0.11,1.70,10.32,6.28,0.11,2.53,3.11,0.27,2927.71,0.00,773.17,481.39,171.99,105.20,39.47,22.74,132.70,78.04,37.99,16.67,43.85,34.04,3.67,6.07,0.07,1312.76,0.01,129.47,500.43,50.50,22.38,25.49,0.14,2.40,0.00,2.33,0.07,2.71,0.27,2.10,0.07,0.07,1309.70,0.24,4.16,560.25,78.02,45.00,27.96,1.15,2.68,0.11,1.79,0.78,1.53,0.04,0.94,0.37,1.33,0.82,499.04,
77.12,2966.65,1.54,0.65,435.38,47.26,25.19,18.51,2.97,4.79,0.11,2.12,2.57,2.63,0.80,1.51,0.40,0.09,1329.54,0.30,3.36,530.80,89.67,49.18,19.90,17.63,62.90,27.80,21.28,13.83,27.29,17.67,4.80,3.80,0.08,1326.18,0.05,19.90,524.22,88.40,47.76,21.88,15.72,14.30,0.13,1.90,12.27,6.08,0.72,1.99,3.46,0.25,2935.73,0.00,762.04,503.73,153.23,99.05,34.82,12.02,11.81,0.11,1.86,9.84,3.67,0.72,0.93,2.17,0.07,1327.22,0.36,2.77,497.05,55.65,26.98,21.66,4.08,3.88,0.00,2.11,1.76,4.81,0.82,1.71,2.32,0.08,1329.70,0.07,14.92,589.00,105.11,74.88,25.09,1.79,3.30,0.02,1.86,1.42,2.08,0.70,1.10,0.37,3.98,2.54,487.94,
0.07,2934.36,0.23,4.29,498.72,44.45,15.44,20.08,6.34,6.60,0.15,1.97,4.48,4.10,0.32,1.67,1.85,0.11,1324.60,0.39,2.57,512.67,71.43,27.29,24.29,16.87,31.26,4.01,13.24,14.00,31.95,22.79,5.63,2.87,0.10,1323.71,0.04,24.93,541.44,84.72,40.50,25.30,15.47,16.59,1.16,2.49,12.94,9.09,5.24,1.44,2.53,0.06,2959.70,0.23,4.27,518.84,70.07,30.07,22.89,14.42,13.49,0.13,1.88,11.49,4.35,0.15,0.93,2.94,0.08,1323.11,0.42,2.36,493.42,51.56,21.23,23.25,4.23,4.51,0.06,1.94,2.50,3.61,0.13,1.48,1.73,0.09,1322.37,0.06,17.37,484.76,52.88,24.21,22.25,3.75,24.17,5.37,16.33,2.46,26.95,19.70,5.11,1.29,26.50,9.33,653.24,
0.06,2966.67,0.18,5.61,528.03,42.13,18.70,19.54,1.18,10.31,4.76,4.59,0.96,28.36,22.56,4.78,0.22,0.09,1329.35,0.31,3.22,573.70,68.42,31.17,21.36,12.88,29.03,5.15,13.50,10.38,44.54,33.80,7.19,2.49,0.08,1315.75,0.03,31.51,586.80,103.08,58.68,25.94,13.77,42.88,24.20,6.92,11.76,23.45,15.87,4.91,2.01,0.05,2949.07,0.16,6.21,565.72,76.02,32.98,27.60,12.25,13.59,0.28,3.34,9.98,23.24,16.02,4.27,2.27,0.07,1315.08,0.26,3.87,543.45,62.86,34.17,25.09,0.22,18.41,3.18,15.10,0.13,23.46,16.55,5.75,0.10,0.15,1311.52,0.12,8.37,601.42,60.65,39.16,18.80,0.13,21.13,4.49,16.52,0.13,20.61,15.27,4.46,0.00,33.98,8.38,706.34,
0.07,2932.73,0.25,4.06,497.69,50.80,27.01,18.25,3.12,4.77,0.04,1.95,2.78,2.31,0.09,1.56,0.34,0.09,1316.23,0.32,3.17,492.22,67.49,25.47,22.60,16.94,28.67,1.40,13.12,14.15,33.43,22.09,6.91,2.80,0.09,1309.87,0.34,2.97,525.44,82.29,38.10,26.03,14.55,14.50,0.13,1.99,12.39,4.85,0.32,1.90,2.17,0.07,2930.66,0.25,3.96,507.04,67.45,25.47,26.56,13.01,12.84,0.13,1.80,10.91,3.42,0.21,0.89,2.09,0.08,1309.84,0.45,2.22,506.76,56.44,22.57,26.91,4.42,4.65,0.00,2.05,2.60,4.55,0.23,2.13,1.82,0.10,1314.16,0.37,2.67,506.50,79.73,36.32,26.78,13.59,13.50,0.15,1.88,11.47,3.65,0.11,1.07,2.13,14.60,5.33,632.38,
0.06,2901.92,0.16,6.33,530.79,39.80,13.52,23.07,0.56,5.89,3.18,2.32,0.39,2.07,0.07,1.44,0.18,0.09,1314.43,0.30,3.30,536.81,73.31,31.98,26.59,11.68,25.74,1.65,14.30,9.80,31.94,23.26,5.96,1.89,0.09,1310.83,0.02,54.42,548.63,96.24,52.07,27.68,12.47,12.37,0.07,1.86,10.44,4.37,0.16,1.70,2.03,0.06,2934.63,0.18,5.65,560.52,85.10,39.85,29.46,12.81,11.89,0.02,1.65,10.21,4.55,0.00,1.81,2.60,0.07,1306.75,0.26,3.80,532.99,61.44,33.38,24.41,0.07,2.69,0.18,2.44,0.07,2.26,0.11,1.94,0.00,0.10,1313.46,0.02,41.80,571.30,85.71,48.82,32.88,0.75,2.20,0.09,1.54,0.57,2.08,0.00,1.79,0.18,43.42,10.57,657.54,
0.06,2841.55,0.13,7.62,524.52,39.72,19.59,17.20,1.08,2.68,0.11,1.99,0.59,2.46,0.02,1.52,0.50,0.08,1306.70,0.23,4.39,521.60,68.13,30.73,23.28,11.94,23.52,1.06,12.62,9.84,31.48,20.95,7.51,2.10,0.08,1309.32,0.30,3.36,535.52,83.51,41.36,27.64,12.39,11.94,-0.04,2.16,9.83,5.45,0.67,1.70,2.56,0.06,2884.07,0.21,4.73,595.60,62.50,28.38,20.76,11.94,10.94,0.09,1.79,9.07,4.96,0.00,1.94,2.87,0.07,1317.91,0.34,2.94,512.23,52.73,19.81,30.02,0.98,2.52,0.02,1.92,0.58,3.03,0.11,2.31,0.40,0.07,1316.72,0.27,3.66,506.82,56.38,25.94,27.54,0.71,2.41,0.15,1.90,0.35,2.80,0.62,1.81,0.35,9.47,3.70,622.98,
0.09,1198.96,0.20,4.98,553.45,52.47,35.06,14.13,0.56,3.92,1.24,2.36,0.32,7.08,3.99,2.96,0.25,0.09,1198.64,0.26,3.88,537.44,73.27,34.80,23.76,12.04,23.21,1.14,12.74,9.32,31.07,20.16,7.10,2.72,0.09,1198.97,0.01,162.45,534.52,80.32,37.81,26.27,13.77,33.08,15.25,6.63,11.19,33.83,25.59,4.76,2.58,0.10,1198.93,0.33,2.99,542.35,72.25,27.20,28.34,14.24,43.99,25.24,6.86,11.90,21.36,14.91,3.58,2.34,0.07,1195.25,0.29,3.49,523.03,58.70,34.32,21.12,0.07,2.47,0.13,2.30,0.04,5.24,2.56,2.11,0.04,0.09,1201.95,0.36,2.80,540.53,81.93,47.09,31.18,1.21,2.88,0.00,2.16,0.71,4.42,0.87,2.56,0.50,13.12,5.12,295.36,
0.09,1197.79,0.23,4.29,535.70,47.25,24.26,19.69,0.18,2.12,0.02,1.99,0.11,2.66,0.00,2.25,0.07,0.09,1199.06,0.23,4.37,505.66,65.40,28.68,23.00,11.03,11.22,0.02,2.24,8.96,5.56,1.21,2.30,2.07,0.09,1198.68,0.20,4.93,533.99,84.11,42.02,22.18,16.91,56.57,34.37,8.14,14.06,21.77,12.55,5.68,2.86,0.10,1198.68,0.31,3.27,588.78,59.77,24.69,20.21,12.89,11.73,0.11,1.77,9.85,4.38,0.11,1.03,3.04,0.08,1198.24,0.34,2.91,567.34,55.98,32.64,20.55,0.11,1.97,0.11,1.86,0.00,2.05,0.27,1.81,0.11,0.09,1198.43,0.39,2.53,526.81,66.74,24.82,28.00,11.11,43.18,16.23,17.18,9.78,22.78,14.03,6.44,1.33,11.30,3.48,312.41,
0.09,1198.71,0.02,49.74,525.75,36.40,14.57,19.25,0.46,2.66,0.07,2.28,0.32,2.28,0.22,1.52,0.14,0.10,1196.29,0.30,3.31,513.01,69.03,27.88,26.48,12.20,12.25,0.13,2.43,9.69,5.58,0.80,2.16,2.50,0.09,1198.57,0.02,48.27,540.66,88.11,40.09,27.45,17.60,57.28,34.37,8.21,14.70,18.81,10.72,4.64,2.89,0.09,1198.65,0.02,42.01,519.94,71.59,31.62,25.43,12.17,11.56,0.11,1.88,9.57,4.62,0.02,1.83,2.61,0.08,1199.10,0.29,3.45,529.79,49.08,18.67,27.68,0.04,2.09,0.16,1.90,0.04,1.97,0.00,1.88,0.00,0.13,1199.18,0.30,3.36,526.95,79.84,46.71,29.47,0.95,2.49,0.07,1.72,0.71,2.08,0.54,1.45,0.25,14.33,5.50,295.81,
0.10,1198.48,0.25,3.98,521.86,54.38,24.62,23.41,3.77,4.94,0.16,2.02,2.77,3.64,0.00,2.29,1.00,0.09,1198.88,0.31,3.22,522.53,68.17,25.30,28.74,11.54,11.10,0.10,1.95,9.04,5.15,0.31,2.16,2.49,0.09,1198.33,0.32,3.14,544.26,75.27,33.09,25.95,13.18,12.11,0.07,1.92,10.12,5.43,0.07,1.70,3.06,0.10,1198.74,0.34,2.90,554.46,73.13,24.82,27.86,18.21,17.18,0.11,1.63,15.44,4.01,0.00,1.03,2.78,0.08,1198.61,0.28,3.53,511.92,43.68,13.81,27.28,0.21,1.94,0.16,1.79,0.00,2.13,0.00,1.79,0.21,0.07,1198.39,0.24,4.17,503.30,38.20,12.07,22.35,0.42,2.51,0.22,2.04,0.25,2.05,0.02,1.77,0.18,13.88,5.51,294.22,
1.07,1199.82,0.22,4.54,551.48,49.11,27.28,19.13,0.32,2.51,0.16,2.06,0.28,2.17,0.23,1.49,0.04,0.09,1198.47,0.04,23.00,541.39,70.02,29.26,27.18,11.26,11.61,0.16,1.92,9.54,3.93,0.11,1.97,1.72,0.09,1199.21,0.01,111.19,548.14,84.42,39.97,26.64,15.43,14.21,0.07,1.99,12.15,6.33,0.87,1.70,3.29,0.10,1198.91,0.30,3.37,566.36,82.88,35.82,32.22,12.06,11.73,0.02,1.68,10.03,4.02,0.00,1.86,2.03,0.08,1197.21,0.04,23.37,552.57,51.12,24.72,23.82,0.25,1.97,0.11,1.72,0.14,2.03,0.00,1.81,0.11,0.09,1198.66,0.29,3.49,552.31,84.94,51.64,29.13,1.18,2.75,0.11,1.74,0.89,6.26,3.53,2.06,0.29,2.20,0.84,288.91,
0.08,1198.08,0.18,5.56,523.08,39.14,21.41,11.92,4.05,22.16,3.18,16.06,2.93,23.30,14.69,6.66,1.12,0.09,1198.56,0.32,3.13,520.86,55.98,23.86,26.58,3.82,5.07,-0.02,2.24,2.85,3.41,0.22,2.06,0.97,0.09,1198.16,0.30,3.32,524.49,64.61,31.64,26.27,4.46,5.43,0.07,2.08,3.29,4.24,0.74,1.72,1.17,0.09,1201.16,0.27,3.76,523.16,59.98,26.65,27.62,4.19,5.22,-0.04,2.10,3.16,3.16,0.18,1.70,1.03,0.07,1202.47,0.24,4.13,521.69,60.57,29.02,25.10,4.15,8.77,2.89,2.89,2.99,3.11,1.26,1.88,1.16,0.07,1201.35,0.21,4.66,490.29,49.69,19.53,23.53,4.35,5.13,0.14,1.86,3.14,3.25,0.02,1.88,1.21,7.92,3.94,294.63,
13.84,2591.09,0.12,8.07,513.78,44.03,20.03,20.33,0.60,2.75,0.14,2.19,0.42,2.83,0.07,2.26,0.18,13.47,2630.64,0.16,6.31,590.37,67.02,32.04,20.14,12.22,11.80,-0.02,2.25,9.58,4.71,0.00,1.91,2.64,13.78,2654.35,0.00,379.78,581.95,84.88,37.94,27.47,16.03,14.61,0.02,2.20,12.39,6.66,0.70,1.91,3.64,13.42,2636.19,0.15,6.72,574.32,85.39,38.22,30.46,13.51,12.29,0.11,1.93,10.25,4.77,0.04,1.23,3.26,12.79,2703.08,0.14,7.40,581.06,73.05,40.21,29.07,0.46,2.31,0.13,1.97,0.21,2.17,0.04,1.77,0.25,13.79,2649.78,0.12,8.17,579.47,87.05,53.98,28.70,1.21,2.98,0.09,1.96,0.93,2.09,0.40,1.10,0.29,40.52,19.16,617.73,
0.05,2927.60,0.16,6.39,534.46,41.63,21.50,17.41,0.67,2.52,0.14,1.99,0.39,2.92,0.02,2.27,0.28,0.05,2689.00,0.24,4.23,548.18,73.63,37.59,23.13,11.03,10.91,0.09,1.79,9.04,4.20,0.11,1.97,1.99,0.07,2049.14,0.01,125.07,525.09,62.08,28.59,26.17,5.63,4.95,0.07,2.21,2.67,9.38,3.13,2.68,2.97,0.06,2947.01,0.16,6.15,532.61,70.91,29.09,27.70,12.46,11.15,0.11,1.63,9.41,4.33,0.00,1.07,3.06,0.04,2872.99,0.18,5.59,514.76,47.51,22.03,23.14,0.63,2.27,0.02,1.79,0.46,2.10,0.04,1.56,0.18,0.06,1930.43,0.01,161.63,476.28,61.47,17.43,19.75,0.50,17.63,3.45,13.83,0.35,25.60,19.54,5.28,0.14,7.43,3.45,678.26,
0.05,2925.27,0.15,6.61,521.50,39.68,18.50,19.02,0.14,2.12,0.02,1.99,0.11,2.85,0.18,2.29,0.04,0.08,1310.81,0.33,3.06,561.45,90.10,43.68,26.64,17.70,16.63,0.02,1.90,14.71,5.85,0.87,1.99,2.99,0.08,1312.71,0.01,73.20,574.13,97.62,58.60,26.08,10.61,10.52,0.18,2.24,8.10,9.77,4.00,3.06,2.51,0.06,2937.63,0.18,5.57,536.26,72.76,31.93,27.74,11.42,10.81,0.11,1.74,8.95,3.70,0.00,1.03,2.47,0.06,1299.46,0.30,3.38,539.60,50.68,30.71,17.20,0.14,1.97,0.11,1.79,0.07,2.69,0.87,1.77,0.07,0.08,1308.88,0.24,4.25,562.34,82.56,51.32,29.09,0.25,33.38,16.55,16.65,0.18,12.11,6.71,4.72,0.07,17.88,6.20,685.07,
0.05,2847.53,0.11,8.89,516.32,38.81,23.38,13.35,0.42,2.40,0.07,2.09,0.25,2.79,0.02,2.27,0.18,0.08,1311.40,0.30,3.32,527.02,67.96,26.71,28.58,10.29,10.68,0.16,1.99,8.54,5.07,1.63,1.97,1.76,0.08,1308.18,0.34,2.95,556.05,74.76,34.99,30.94,5.89,5.20,0.27,2.39,2.54,6.44,0.92,1.70,3.35,0.06,2929.73,0.26,3.85,580.62,57.51,21.41,23.32,11.67,11.42,0.18,1.83,9.41,3.58,0.02,1.05,2.26,0.07,1320.18,0.23,4.37,530.10,53.30,23.23,27.12,0.00,2.46,0.27,2.19,0.00,3.31,1.70,1.81,0.00,0.07,1322.07,0.26,3.92,493.10,43.85,13.84,26.66,0.57,2.33,0.11,1.72,0.50,2.79,0.93,1.81,0.07,10.23,4.44,594.45,
0.09,1201.21,0.22,4.65,513.07,41.58,20.18,19.08,0.25,1.88,0.02,1.86,0.00,2.91,0.02,2.29,0.25,0.09,1198.71,0.28,3.60,524.82,67.12,26.47,28.45,10.53,10.35,0.00,1.88,8.47,4.30,0.00,1.99,2.06,0.08,1199.04,0.01,155.99,533.87,84.55,45.40,26.14,11.09,10.40,0.11,1.81,8.48,5.76,0.11,2.50,2.61,0.09,1198.55,0.24,4.17,534.53,65.65,32.68,26.35,4.80,3.86,0.13,1.65,2.07,3.97,0.00,1.03,2.74,0.08,1196.11,0.28,3.54,519.40,51.99,20.44,29.56,0.07,1.81,0.13,1.68,0.00,1.97,0.00,1.79,0.07,0.09,1195.92,0.01,78.30,544.65,82.27,49.40,29.13,1.34,2.71,0.11,1.70,0.89,1.59,0.00,0.96,0.45,11.42,4.20,299.68,
0.09,1196.08,0.25,3.93,510.13,42.39,20.68,19.22,0.39,2.30,0.14,1.88,0.28,3.27,0.37,2.38,0.11,0.09,1198.64,0.27,3.65,526.57,71.52,33.46,25.41,10.89,10.47,0.02,1.92,8.53,4.64,0.00,2.03,2.36,0.10,1198.42,0.32,3.12,528.03,74.97,34.20,26.34,12.37,26.44,11.40,5.14,9.89,34.41,25.47,5.58,2.48,0.08,1199.39,0.25,4.02,544.76,62.89,26.52,22.69,12.30,11.10,0.11,1.79,9.20,4.73,0.34,1.03,3.10,0.07,1201.19,0.22,4.52,508.53,47.69,19.77,26.13,0.07,2.17,0.16,1.94,0.07,1.90,0.00,1.79,0.00,0.07,1201.03,0.27,3.76,488.04,42.46,13.75,26.31,0.32,2.33,0.07,2.02,0.25,2.83,0.34,2.36,0.07,7.93,3.63,306.07,
0.08,1198.69,0.02,59.30,521.75,41.41,24.31,14.86,0.46,2.09,0.02,1.86,0.21,2.13,0.00,1.47,0.25,0.09,1199.19,0.37,2.71,598.87,76.67,36.28,21.52,17.14,16.06,0.02,1.81,14.22,5.67,0.78,1.97,2.92,0.09,1199.02,0.01,115.18,612.90,81.31,48.75,20.25,10.18,50.67,34.50,8.19,7.98,18.75,10.85,5.13,2.20,0.09,1196.45,0.28,3.55,526.00,60.95,30.77,25.57,3.05,2.92,0.09,1.65,1.18,3.84,0.00,1.83,1.87,0.07,1195.95,0.31,3.22,522.67,47.56,21.98,23.10,0.04,2.00,0.16,1.81,0.04,2.64,0.87,1.79,0.00,0.11,1196.87,0.02,57.68,534.36,77.65,44.57,30.02,0.71,2.46,0.07,1.86,0.54,2.66,0.60,1.88,0.18,16.59,5.98,311.44,
0.09,1198.20,0.22,4.49,502.02,35.13,16.06,17.06,0.32,2.09,0.02,1.93,0.14,2.90,0.87,1.56,0.18,0.09,1198.46,0.31,3.23,550.26,73.40,33.00,26.85,10.93,10.99,0.16,2.01,8.83,4.21,0.00,1.97,2.11,0.08,1198.13,0.29,3.50,566.78,88.27,44.53,24.86,15.84,38.86,11.60,13.70,13.56,54.26,43.07,8.02,2.29,0.08,1201.27,0.28,3.52,558.09,62.42,27.42,22.05,11.38,10.99,0.22,2.03,8.73,5.10,0.80,1.88,2.64,0.07,1198.10,0.20,5.08,540.67,54.74,34.64,15.89,0.21,2.04,0.16,1.81,0.07,2.09,0.00,1.83,0.14,0.07,1201.26,0.22,4.56,523.52,46.93,20.95,22.05,0.60,18.69,3.98,14.29,0.43,27.67,20.08,6.47,0.18,7.66,2.65,320.42,
0.09,1201.33,0.21,4.86,509.88,35.01,15.45,17.56,0.32,2.56,0.21,2.18,0.18,2.30,0.09,1.65,0.14,0.09,1198.68,0.28,3.58,533.39,69.21,28.08,28.80,10.60,10.77,0.09,1.94,8.74,4.12,0.11,1.97,1.86,0.11,1199.14,0.22,4.58,530.05,69.46,26.50,28.81,12.23,35.61,18.08,7.56,9.97,57.36,46.67,7.50,2.27,0.09,1196.20,0.31,3.27,522.66,67.77,26.64,27.79,11.78,10.84,0.11,1.88,8.85,4.98,0.07,1.86,2.92,0.08,1198.59,0.22,4.51,516.20,44.81,15.69,27.05,0.04,1.92,0.00,1.92,0.00,1.96,0.00,1.81,0.04,0.09,1196.48,0.22,4.60,552.81,85.91,54.70,28.11,0.71,2.61,0.09,2.06,0.46,4.23,1.61,2.26,0.25,10.49,3.74,298.10,
0.09,1195.83,0.18,5.42,501.97,34.76,16.34,16.56,0.35,2.37,0.02,2.13,0.21,2.04,0.00,1.49,0.14,0.09,1198.93,0.32,3.15,525.28,71.24,29.99,28.92,10.67,10.73,0.11,2.06,8.56,4.97,0.11,2.01,2.11,0.10,1198.51,0.30,3.29,530.77,78.56,33.97,29.08,13.54,12.69,0.18,2.17,10.35,5.56,0.02,1.74,3.19,0.10,1201.62,0.29,3.45,544.88,61.64,22.17,26.56,11.78,11.35,0.07,2.17,9.12,4.58,0.00,1.79,2.66,0.08,1201.39,0.22,4.59,505.66,46.54,18.04,26.54,0.04,2.02,0.09,1.90,0.04,2.15,0.13,1.90,0.00,0.07,1198.20,0.20,4.91,505.18,52.25,28.73,21.32,0.21,2.92,0.29,2.45,0.18,2.37,0.38,2.02,0.04,9.90,3.75,299.71,
