
AMDuProfPcm Report

System:,Family(0x17) Model(0x1) Stepping(0x2)
Number of sockets:,2
Number of nodes(die):,8
Number of core complexes(CCX):,16
Number of physical cores:,48
Number of logical cores (threads) :,96
SMT Enabled:,True
Number of logical cores sharing L3:,6

CPU Topology:
Socket, Die, CCX, Core(s)
0,0,0, 0 1 2 48 49 50
0,0,1, 3 4 5 51 52 53
0,1,2, 6 7 8 54 55 56
0,1,3, 9 10 11 57 58 59
0,2,4, 12 13 14 60 61 62
0,2,5, 15 16 17 63 64 65
0,3,6, 18 19 20 66 67 68
0,3,7, 21 22 23 69 70 71
1,4,8, 24 25 26 72 73 74
1,4,9, 27 28 29 75 76 77
1,5,10, 30 31 32 78 79 80
1,5,11, 33 34 35 81 82 83
1,6,12, 36 37 38 84 85 86
1,6,13, 39 40 41 87 88 89
1,7,14, 42 43 44 90 91 92
1,7,15, 45 46 47 93 94 95

P0 state frequency (MHz):,2000.000000
Measured DF Frequency (MHz):,933.705383
Sampling interval (ms):,1000
Version:,3.2.228

IPC    : Instructions Per CPU Cycle
CPI    : CPU Cycles Per Instructions
pti    : Per Thousand Instructions
ptc    : Per Thousand CPU Cycles

Core-6 (ccx-2 die-1 pkg-0),,,,,,,,,,,,,,,,,Core-7 (ccx-2 die-1 pkg-0),,,,,,,,,,,,,,,,,Core-8 (ccx-2 die-1 pkg-0),,,,,,,,,,,,,,,,,Core-54 (ccx-2 die-1 pkg-0),,,,,,,,,,,,,,,,,Core-55 (ccx-2 die-1 pkg-0),,,,,,,,,,,,,,,,,Core-56 (ccx-2 die-1 pkg-0),,,,,,,,,,,,,,,,,CCX-2(die-1 pkg-0),,,
Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),L3 Access (pti),L3 Miss (pti),Ave L3 Miss Latency,
0.10,1198.52,0.26,3.83,477.28,18.19,0.02,4.87,12.10,26.34,1.03,16.37,8.95,42.98,27.72,10.61,3.15,0.08,1198.58,0.00,311.71,433.75,11.87,3.29,3.87,3.69,18.27,0.75,15.39,2.14,29.29,17.41,8.99,1.55,0.08,1198.66,0.20,5.04,436.58,10.35,0.04,5.92,2.96,20.35,0.70,18.05,1.60,37.80,25.06,9.66,1.36,0.08,1198.64,0.16,6.11,427.50,21.29,0.00,4.76,15.56,30.62,0.56,17.36,12.69,34.67,19.40,10.89,2.87,0.10,1199.02,0.01,171.91,509.52,46.24,22.53,19.04,3.28,20.94,1.28,18.19,1.46,42.04,28.63,10.26,1.82,0.08,1198.74,0.24,4.18,428.56,10.58,0.09,4.63,4.60,22.88,0.67,19.95,2.25,41.28,27.38,9.96,2.35,1.01,0.67,363.61,
0.11,1198.28,0.26,3.87,478.12,17.90,0.13,5.02,11.54,26.08,0.64,16.32,9.12,46.81,30.76,11.86,2.42,0.07,1198.70,0.00,323.80,429.91,8.47,3.06,3.85,0.14,15.41,1.93,13.44,0.04,27.18,17.46,8.25,0.11,0.08,1198.64,0.20,4.99,432.00,6.23,0.19,4.19,0.25,15.30,2.02,13.25,0.04,40.43,26.51,12.35,0.21,0.09,1198.66,0.16,6.06,429.74,5.65,0.11,4.47,0.14,18.31,0.83,17.41,0.07,37.69,25.58,10.68,0.07,0.10,1199.08,0.01,177.62,489.12,38.02,18.61,17.78,0.00,17.51,1.36,16.15,0.00,49.20,35.85,11.87,0.00,0.09,1198.76,0.23,4.26,426.72,7.49,0.43,5.51,0.11,15.42,1.44,13.91,0.07,46.14,31.39,13.40,0.04,0.86,0.61,372.78,
0.10,1198.36,0.26,3.84,480.01,18.20,0.31,5.10,11.67,21.12,0.52,11.39,9.22,44.81,29.85,11.06,2.45,0.07,1198.69,0.00,340.93,432.30,9.49,3.27,4.61,0.07,14.42,0.39,13.99,0.04,35.85,24.78,9.46,0.04,0.07,1195.41,0.22,4.59,455.48,5.84,0.46,3.84,0.14,14.76,0.68,14.08,0.00,39.47,25.71,12.16,0.14,0.08,1198.50,0.16,6.16,430.40,5.71,0.23,4.46,0.07,17.51,0.50,16.97,0.04,34.56,23.09,10.08,0.04,0.09,1198.85,0.01,189.53,489.30,40.87,20.35,19.12,0.00,11.32,1.02,10.30,0.00,53.08,38.37,13.29,0.00,0.08,1199.02,0.21,4.80,433.02,7.59,0.62,5.14,0.00,9.58,0.68,8.89,0.00,50.29,32.73,16.00,0.00,0.96,0.66,371.12,
0.10,1198.40,0.26,3.85,478.08,17.40,0.18,4.92,11.10,26.74,0.41,17.47,8.86,35.64,21.32,10.71,2.24,0.07,1198.62,0.00,317.87,429.32,8.60,2.90,4.06,0.34,19.91,1.36,18.34,0.21,35.45,24.42,9.33,0.14,0.08,1201.73,0.20,5.03,433.55,6.54,0.11,4.29,0.58,16.43,0.96,15.26,0.21,45.32,32.40,10.97,0.38,0.08,1198.46,0.16,6.16,428.52,6.17,0.26,4.68,0.31,17.02,0.88,15.97,0.17,39.65,27.33,10.72,0.14,0.08,1198.20,0.00,234.17,486.55,37.26,24.43,11.01,0.14,19.97,0.62,19.28,0.07,35.76,23.50,10.69,0.07,0.07,1198.35,0.23,4.27,426.55,7.75,0.09,5.48,0.48,18.45,1.24,16.94,0.27,36.95,24.54,10.72,0.20,0.40,0.26,519.17,
0.10,1198.60,0.27,3.67,480.55,21.67,0.01,4.85,15.61,36.43,8.84,15.02,12.58,37.27,18.74,14.11,3.04,0.08,1199.04,0.00,333.16,437.97,15.13,3.21,3.65,7.56,34.39,8.64,19.99,5.76,41.54,26.84,10.62,1.80,0.08,1199.10,0.21,4.81,432.13,12.93,0.04,4.23,7.19,52.82,27.28,20.19,5.34,42.18,26.25,12.47,1.85,0.08,1198.58,0.17,5.73,431.34,19.17,0.00,4.57,13.77,59.40,27.49,20.52,11.40,36.93,22.58,10.10,2.37,0.09,1197.60,0.01,181.29,496.91,51.35,18.96,18.32,12.62,34.21,3.98,19.61,10.62,41.84,27.10,10.86,1.99,0.08,1199.03,0.24,4.10,426.11,12.41,0.00,5.44,5.30,24.27,0.86,19.86,3.54,37.16,22.60,10.90,1.76,0.92,0.66,352.61,
0.11,1198.19,0.26,3.83,479.51,18.83,0.01,4.88,12.74,29.78,5.22,14.85,9.71,44.59,30.97,8.82,3.03,0.08,1198.63,0.20,5.00,431.17,6.26,0.00,4.83,0.39,22.77,3.40,19.16,0.21,43.18,31.80,8.90,0.18,0.09,1198.31,0.20,4.99,433.65,7.49,0.09,5.28,0.46,27.54,7.56,19.73,0.25,43.83,29.31,12.34,0.21,0.09,1198.35,0.16,6.12,430.91,6.01,0.06,4.59,0.41,22.05,1.80,20.01,0.24,40.54,29.40,9.19,0.17,0.10,1200.86,0.23,4.27,426.32,17.29,0.00,4.19,11.87,35.51,6.16,19.76,9.59,46.03,31.74,10.12,2.29,0.08,1198.53,0.23,4.26,428.63,6.09,0.00,4.45,0.35,39.22,18.61,20.26,0.35,32.75,19.88,11.02,0.00,2.04,1.63,517.35,
0.10,1198.41,0.26,3.79,478.46,17.33,0.02,5.07,11.01,28.33,0.91,18.52,8.91,40.60,26.67,9.86,2.11,0.08,1198.85,0.20,4.95,431.82,5.09,0.02,3.93,0.18,21.48,1.84,19.53,0.11,34.19,22.63,9.53,0.07,0.09,1198.78,0.20,4.95,435.25,7.92,0.92,5.23,0.00,35.42,9.97,25.45,0.00,32.53,22.77,8.02,0.00,0.08,1198.56,0.16,6.10,430.11,5.75,0.00,4.64,0.14,22.08,0.93,21.07,0.07,36.20,24.71,9.45,0.07,0.09,1198.88,0.23,4.31,432.13,18.71,0.04,5.30,12.03,33.99,3.97,20.18,9.84,34.18,20.56,9.56,2.19,0.08,1198.76,0.24,4.24,431.39,7.14,0.86,4.52,0.00,22.11,4.60,17.51,0.00,33.69,21.73,9.53,0.00,0.36,0.29,523.08,
0.11,1198.49,0.27,3.73,484.27,22.24,0.38,5.03,15.61,16.89,0.29,3.61,13.00,10.83,0.41,7.41,2.61,0.08,1198.71,0.20,5.02,431.40,5.49,0.06,3.97,0.51,5.59,0.29,4.90,0.40,4.78,0.33,3.80,0.11,0.09,1198.93,0.20,4.95,434.69,7.10,0.09,5.28,0.07,4.06,0.27,3.79,0.00,4.86,0.39,3.91,0.07,0.09,1198.61,0.16,6.39,431.51,6.78,0.17,4.87,0.65,4.65,0.19,4.11,0.36,4.30,0.22,3.35,0.29,0.10,1199.04,0.23,4.26,425.14,21.28,0.00,5.33,14.57,17.41,0.24,4.73,12.44,6.54,0.30,3.61,2.13,0.07,1198.60,0.24,4.23,427.09,6.48,0.17,4.58,0.07,4.73,0.27,4.42,0.04,4.72,0.33,3.87,0.04,0.27,0.21,510.34,
17.43,2616.86,0.17,5.91,488.91,19.61,1.43,4.86,11.87,33.10,4.41,19.52,9.17,43.90,28.93,10.78,2.70,16.24,2638.14,0.13,7.59,438.12,10.66,0.00,4.62,5.02,16.66,1.10,12.44,3.13,47.27,25.28,17.95,1.90,15.91,2674.28,0.14,7.34,436.92,10.87,0.86,4.83,3.44,36.08,13.05,21.00,2.04,37.45,27.66,7.23,1.41,15.73,2641.47,0.10,9.96,437.51,17.68,0.51,4.62,11.04,31.43,1.92,20.42,9.08,37.40,23.20,10.30,1.96,15.93,2632.90,0.16,6.36,435.46,15.97,0.00,4.31,10.39,32.88,5.98,18.91,7.99,42.31,26.02,12.18,2.40,16.70,2628.24,0.17,5.90,430.77,12.04,0.78,4.28,5.26,21.19,0.73,17.21,3.25,27.27,14.15,8.88,2.01,2.06,1.69,1267.31,
0.09,1908.25,0.27,3.76,478.69,16.82,0.02,4.89,10.71,30.89,2.14,19.97,8.78,42.34,29.43,9.72,1.93,0.06,2158.43,0.20,4.89,432.79,6.06,0.06,4.66,0.29,21.81,2.92,18.75,0.14,30.22,18.93,9.56,0.14,0.05,2972.69,0.13,7.61,436.19,6.96,0.00,5.02,0.32,19.15,1.07,17.87,0.21,43.18,31.63,10.07,0.11,0.07,1908.77,0.17,6.02,430.54,5.68,0.02,4.38,0.36,14.36,1.41,12.78,0.18,39.07,21.81,15.72,0.18,0.08,2131.63,0.24,4.09,426.05,16.99,0.02,4.02,11.72,29.32,2.08,17.42,9.82,36.85,24.70,8.83,1.90,0.05,2969.14,0.15,6.81,431.05,6.01,0.00,4.41,0.11,5.99,0.93,4.99,0.07,11.17,6.89,3.85,0.04,0.23,0.19,1266.89,
0.10,1317.46,0.27,3.69,478.90,16.10,0.02,4.93,9.95,26.77,1.60,17.01,8.16,46.45,32.02,11.31,1.79,0.07,1320.82,0.21,4.79,432.15,5.11,0.00,3.65,0.50,21.37,0.39,20.77,0.21,22.40,13.34,7.58,0.29,0.05,2962.46,0.14,7.12,438.09,5.95,0.09,4.17,0.21,15.70,1.29,14.37,0.04,39.12,27.96,9.18,0.18,0.07,1320.99,0.17,5.83,442.56,5.37,0.45,4.51,0.11,14.69,0.94,13.64,0.11,45.42,32.03,11.96,0.00,0.08,1322.65,0.24,4.19,431.36,18.13,0.00,5.17,11.64,27.29,1.46,16.81,9.02,49.19,33.69,11.30,2.62,0.06,2970.42,0.16,6.20,429.80,6.74,0.00,5.10,0.00,15.78,0.45,15.33,0.00,30.90,21.63,8.12,0.00,0.21,0.17,1280.20,
0.09,1331.25,0.26,3.78,479.44,17.57,0.14,4.98,11.25,21.23,1.41,11.11,8.71,54.49,38.73,11.71,2.54,0.06,1331.29,0.20,4.90,432.83,5.39,0.04,3.91,0.46,14.92,1.24,13.60,0.07,36.86,26.32,8.69,0.39,0.04,2993.07,0.14,7.41,437.56,7.17,0.77,4.34,0.46,26.76,8.48,17.93,0.36,36.52,24.32,10.53,0.11,0.07,1331.17,0.17,6.04,430.76,6.22,0.24,4.63,0.43,14.88,0.61,13.95,0.32,36.58,23.88,11.19,0.11,0.08,1331.66,0.24,4.18,424.09,18.20,0.00,5.12,11.75,19.13,0.58,8.73,9.82,38.15,25.93,9.30,1.93,0.05,2995.15,0.16,6.30,428.42,7.77,0.69,5.34,0.32,15.63,1.77,13.62,0.25,45.87,31.87,12.19,0.07,0.26,0.21,1205.74,
0.09,1331.14,0.27,3.77,479.60,17.08,0.07,4.91,10.94,24.08,1.09,14.81,8.18,36.73,22.44,10.25,2.76,0.06,1330.52,0.20,4.91,433.05,10.04,0.00,4.61,4.53,19.46,0.61,15.97,2.87,31.96,20.09,9.04,1.66,0.05,2971.27,0.14,7.36,437.55,10.12,0.00,5.06,3.52,30.14,6.90,21.32,1.92,42.43,30.21,8.63,1.60,0.06,1331.14,0.17,6.03,430.54,8.92,0.11,4.59,3.30,19.68,1.02,17.01,1.65,43.87,29.34,11.24,1.65,0.07,1331.27,0.24,4.25,430.67,15.36,0.00,4.14,9.92,25.21,1.09,16.17,7.95,43.61,29.17,10.95,1.97,0.05,2996.64,0.16,6.28,429.83,8.68,0.00,4.09,3.00,29.21,11.31,16.08,1.81,40.33,27.93,9.12,1.19,0.37,0.30,1272.54,
0.10,1249.94,0.26,3.85,481.63,17.09,0.02,5.09,10.82,27.78,1.71,17.27,8.79,41.39,27.44,10.56,2.03,0.07,1255.24,0.20,5.01,433.79,5.12,0.04,3.55,0.61,15.87,1.56,13.95,0.36,31.16,20.96,8.88,0.25,0.07,1732.77,0.20,5.03,433.91,5.81,0.04,3.82,0.39,18.69,1.00,17.62,0.07,37.41,24.98,10.54,0.32,0.08,1248.03,0.16,6.18,431.80,5.90,0.00,4.53,0.43,19.40,1.13,17.91,0.36,36.25,24.54,10.38,0.07,0.08,1255.55,0.23,4.27,425.49,17.88,0.00,5.07,11.47,24.91,1.05,14.63,9.23,41.97,27.43,11.07,2.24,0.06,1862.79,0.23,4.34,428.15,6.82,0.00,5.33,0.18,21.25,3.59,17.59,0.07,34.67,22.51,10.64,0.11,0.25,0.20,551.99,
0.10,1198.72,0.30,3.33,522.37,51.00,15.36,23.08,10.78,23.62,1.35,13.47,8.80,30.33,20.77,6.62,1.98,0.07,1197.58,0.24,4.21,513.97,51.92,26.65,22.98,0.43,2.28,0.02,1.97,0.29,1.41,0.09,0.95,0.14,0.08,1198.57,0.28,3.56,521.66,50.89,24.02,24.48,0.18,14.14,0.74,13.36,0.04,29.81,21.22,7.12,0.14,0.08,1198.02,0.35,2.82,635.16,27.29,11.03,14.59,0.67,14.95,0.97,13.74,0.25,28.19,20.29,6.70,0.43,0.10,1197.92,0.34,2.98,541.58,62.94,22.75,27.57,11.01,10.96,0.07,1.94,8.95,4.84,0.02,2.44,2.06,0.09,1197.72,0.30,3.31,523.86,52.15,21.96,27.70,0.00,1.93,0.13,1.80,0.00,3.69,0.52,2.23,0.00,6.19,2.66,302.39,
0.12,1198.90,0.32,3.17,514.93,44.26,9.94,21.86,10.87,23.66,1.61,13.34,8.71,32.15,21.76,7.08,2.17,0.09,1199.38,0.24,4.19,518.09,49.05,19.63,27.39,0.43,4.10,1.67,2.32,0.11,8.18,5.79,1.80,0.32,0.09,1198.65,0.23,4.44,513.46,45.40,20.45,22.69,0.21,13.79,0.40,13.35,0.04,29.68,21.10,7.27,0.18,0.10,1199.51,0.27,3.76,508.25,41.46,12.95,26.61,0.32,20.66,2.97,17.43,0.25,31.60,23.74,7.05,0.07,0.10,1199.93,0.30,3.29,505.73,66.60,22.45,28.77,13.72,13.13,0.02,1.69,11.42,5.15,0.00,2.54,2.29,0.08,1200.04,0.31,3.25,518.54,64.01,23.20,27.70,12.15,14.18,1.69,2.49,10.00,15.33,9.83,2.85,2.15,6.87,2.97,297.31,
0.11,1198.56,0.33,3.05,520.38,55.87,20.07,23.12,11.03,23.67,2.32,12.54,8.81,39.42,27.91,8.20,2.22,0.07,1198.61,0.21,4.80,509.41,45.80,18.95,24.58,0.36,6.72,2.74,3.86,0.11,28.26,22.41,5.00,0.25,0.08,1197.74,0.22,4.54,505.95,45.23,19.32,23.39,0.18,15.07,2.34,12.73,0.00,38.97,29.50,8.32,0.18,0.09,1198.87,0.21,4.71,496.72,44.30,18.35,23.85,0.25,12.90,0.58,12.10,0.21,36.37,26.47,8.60,0.04,0.10,1198.90,0.35,2.88,526.22,63.95,23.28,28.32,10.50,11.61,0.28,2.91,8.42,23.21,15.42,4.85,2.07,0.09,1198.64,0.32,3.14,522.29,55.58,25.72,27.99,0.00,17.10,4.09,13.01,0.00,32.73,24.43,7.14,0.00,7.50,3.15,299.96,
0.11,1198.76,0.31,3.18,520.32,51.35,18.78,19.47,11.40,24.48,1.31,13.42,9.75,30.61,20.95,7.03,1.65,0.07,1195.31,0.21,4.79,510.85,42.08,17.08,23.03,0.25,4.86,2.01,2.82,0.04,8.22,5.79,1.90,0.21,0.08,1199.40,0.22,4.50,510.83,43.45,17.28,23.79,0.11,14.90,1.04,13.86,0.00,30.84,22.96,6.63,0.11,0.08,1195.95,0.25,4.05,499.72,34.52,11.08,21.54,0.04,13.84,0.64,13.19,0.00,26.79,18.77,7.06,0.04,0.09,1199.06,0.35,2.89,543.61,69.86,30.58,26.22,11.32,11.01,0.09,1.73,9.18,5.06,0.05,2.52,2.13,0.09,1198.78,0.34,2.96,521.06,52.42,22.30,27.98,0.00,5.26,2.32,2.94,0.00,11.17,8.14,2.47,0.00,5.86,1.72,322.92,
0.11,1198.74,0.31,3.18,529.45,50.15,14.90,22.39,11.25,23.29,1.27,13.37,8.65,30.64,20.08,6.98,2.60,0.08,1198.56,0.25,4.02,513.43,42.74,14.63,26.04,0.32,2.35,0.16,2.01,0.18,1.50,0.05,1.09,0.14,0.08,1198.71,0.26,3.83,528.53,52.39,25.17,24.91,0.14,14.30,0.82,13.45,0.04,28.04,20.37,6.61,0.11,0.08,1201.52,0.24,4.12,504.00,35.86,6.98,26.98,0.29,14.12,0.62,13.33,0.18,27.06,19.76,6.56,0.11,0.09,1198.88,0.33,3.05,537.14,62.42,21.31,28.66,10.86,10.84,0.23,2.05,8.56,5.01,0.00,2.41,2.30,0.08,1198.77,0.30,3.28,513.78,44.18,14.33,27.90,0.00,1.96,0.11,1.85,0.00,2.43,0.02,1.80,0.00,7.95,3.10,303.60,
0.11,1198.67,0.31,3.19,512.20,49.70,14.88,22.09,11.20,23.50,1.49,13.16,8.85,30.48,20.26,6.92,2.35,0.08,1198.38,0.24,4.19,508.10,40.03,10.97,26.29,1.03,4.06,1.54,2.23,0.29,8.36,5.50,1.81,0.75,0.08,1198.66,0.30,3.34,509.83,38.02,12.80,22.88,0.43,13.65,0.75,12.87,0.04,29.59,20.68,7.27,0.39,0.08,1198.84,0.23,4.44,520.05,46.56,20.79,23.74,0.36,13.95,0.64,13.23,0.07,27.63,19.42,7.02,0.29,0.09,1198.69,0.33,3.06,514.98,67.88,26.82,27.97,11.38,10.80,0.11,1.69,9.00,5.36,0.18,2.50,2.37,0.07,1198.45,0.29,3.45,507.36,39.34,13.93,22.65,0.67,4.21,1.53,2.46,0.21,13.15,8.41,3.27,0.46,6.73,2.87,304.07,
0.11,1198.62,0.32,3.10,520.71,53.86,18.22,22.52,11.59,23.96,2.42,12.42,9.12,40.62,28.62,8.44,2.48,0.07,1198.47,0.19,5.17,508.13,38.47,14.74,21.57,0.68,6.30,2.88,3.09,0.32,25.98,20.47,4.58,0.36,0.08,1198.78,0.22,4.53,508.76,46.71,17.76,27.14,0.04,15.18,2.52,12.66,0.00,40.12,29.88,8.80,0.04,0.08,1198.77,0.19,5.33,498.17,39.81,14.92,23.11,0.21,13.06,0.69,12.19,0.18,34.52,24.53,8.72,0.04,0.09,1198.78,0.32,3.10,519.37,67.26,25.92,29.20,10.57,12.11,0.35,3.12,8.64,24.11,15.15,6.21,1.93,0.09,1198.80,0.49,2.02,646.71,26.34,9.57,15.55,0.04,4.02,0.40,3.58,0.04,21.66,15.28,5.32,0.00,7.90,3.18,298.05,
0.11,1198.83,0.31,3.25,517.58,50.88,16.30,22.12,10.91,23.66,1.39,13.50,8.77,30.94,20.63,7.26,2.14,0.07,1198.52,0.22,4.47,497.41,37.57,10.45,25.46,0.11,3.87,1.57,2.30,0.00,8.51,6.14,1.99,0.11,0.08,1198.62,0.03,32.35,498.36,40.95,15.89,22.97,0.25,14.29,0.88,13.41,0.00,32.61,23.84,7.20,0.25,0.08,1198.93,0.18,5.42,496.90,43.70,18.72,22.79,0.29,14.40,0.71,13.41,0.29,25.56,18.23,6.53,0.00,0.09,1198.71,0.35,2.83,524.28,66.74,26.43,27.69,10.88,10.63,0.11,1.75,8.76,4.94,0.07,2.42,2.12,0.08,1196.03,0.05,21.07,529.44,54.21,23.98,27.81,0.57,4.46,1.74,2.44,0.28,11.38,6.66,3.47,0.28,7.43,3.36,298.41,
0.11,1198.85,0.34,2.93,520.51,57.66,21.78,24.45,9.82,23.25,1.49,13.39,8.37,29.98,20.00,7.43,1.45,0.07,1200.76,0.19,5.37,510.80,46.04,20.04,23.36,0.89,2.41,0.11,1.65,0.64,2.20,0.02,1.77,0.25,0.08,1198.59,0.18,5.70,493.16,40.89,16.08,22.64,0.18,14.03,0.57,13.46,0.00,27.57,20.06,6.72,0.18,0.08,1198.58,0.16,6.18,492.08,36.97,11.87,22.90,0.50,13.85,0.30,13.23,0.32,26.83,19.14,6.62,0.18,0.09,1195.95,0.32,3.16,542.20,70.32,33.24,24.91,10.37,10.44,0.11,1.53,8.80,3.59,0.02,1.62,1.57,0.08,1201.54,0.34,2.90,517.01,58.44,27.87,28.76,0.00,1.91,0.11,1.80,0.00,4.54,2.69,1.86,0.00,8.08,3.49,299.42,
0.11,1198.91,0.30,3.30,515.04,54.53,17.10,24.85,11.22,23.86,1.26,13.35,9.26,30.35,20.45,7.04,1.96,0.07,1199.32,0.22,4.49,538.93,44.02,20.49,21.46,0.43,3.76,1.42,2.24,0.11,9.37,5.77,3.07,0.32,0.08,1195.55,0.24,4.13,519.89,48.44,21.42,24.64,0.18,14.26,0.78,13.44,0.04,29.40,20.61,7.44,0.14,0.08,1196.09,0.21,4.67,498.36,41.86,14.13,25.86,0.39,13.93,0.42,13.19,0.32,25.43,17.98,6.66,0.07,0.09,1198.85,0.38,2.66,523.47,66.44,23.49,29.89,11.31,11.09,0.07,1.87,9.15,4.30,0.05,1.66,2.16,0.08,1196.59,0.40,2.50,525.64,54.48,22.38,29.64,0.43,4.40,1.78,2.34,0.28,13.25,8.47,3.85,0.14,8.90,3.49,295.14,
13.29,2631.46,0.63,1.60,471.88,23.07,0.33,5.43,17.00,19.04,0.89,3.55,14.60,9.14,1.89,4.59,2.40,13.16,2610.71,0.63,1.59,468.65,6.58,0.23,5.15,0.93,5.58,1.39,3.55,0.64,7.89,2.17,5.07,0.29,13.16,2603.90,0.59,1.68,469.01,6.95,0.32,5.36,0.93,48.09,28.92,18.71,0.46,77.32,59.52,15.53,0.46,13.00,2646.06,0.64,1.56,471.35,5.95,0.31,4.88,0.50,22.65,6.40,16.08,0.18,43.81,31.01,11.41,0.32,13.17,2610.72,0.61,1.64,470.10,20.45,0.27,5.28,14.61,15.33,0.56,2.91,11.85,8.54,0.84,4.77,2.76,12.97,2603.34,0.59,1.68,469.85,6.48,0.28,5.20,0.71,4.85,0.80,3.59,0.46,6.76,1.26,4.98,0.25,5.16,4.00,1310.82,
0.70,2118.88,0.27,3.70,479.26,19.18,0.90,5.06,11.92,33.03,1.44,21.92,9.67,32.41,20.97,7.76,2.25,0.55,2281.14,0.18,5.58,432.86,5.96,0.02,4.53,0.39,19.12,2.81,16.20,0.11,23.28,9.86,11.33,0.29,0.21,2436.87,0.21,4.79,433.65,7.93,0.83,5.23,0.11,24.97,5.43,19.51,0.04,37.01,39.73,8.05,0.07,0.13,2256.71,0.17,5.93,430.39,6.82,1.00,4.68,0.07,15.11,0.90,14.21,0.00,26.75,20.41,5.67,0.07,1.48,2167.02,0.21,4.82,433.29,17.79,0.02,4.37,12.12,11.61,0.09,1.84,9.69,5.27,0.11,2.48,2.43,0.85,1748.45,0.24,4.12,428.68,6.78,0.73,4.52,0.07,11.01,7.32,3.62,0.07,10.21,7.28,2.28,0.00,2.09,1.66,659.20,
0.11,1198.63,0.25,4.07,529.25,53.80,17.68,22.70,11.76,11.21,0.30,2.09,8.82,8.77,3.30,2.16,2.94,0.08,1598.61,0.23,4.41,523.36,50.46,21.11,27.06,0.50,2.45,0.11,1.95,0.39,2.30,0.25,1.79,0.11,0.10,1198.99,0.27,3.73,513.43,46.11,17.27,26.54,0.36,14.76,0.88,13.81,0.07,29.65,22.12,6.24,0.29,0.10,1198.79,0.18,5.56,524.09,47.18,20.28,25.06,0.11,13.93,0.64,13.22,0.07,26.96,19.80,6.50,0.04,0.09,1598.26,0.22,4.45,539.59,64.36,23.34,27.72,11.66,11.24,0.18,1.94,9.12,4.92,0.52,1.62,2.55,0.10,1198.59,0.30,3.37,525.98,50.35,20.18,28.29,0.00,2.15,0.15,1.99,0.00,5.52,2.45,2.54,0.00,7.52,3.40,369.33,
