
AMDuProfPcm Report

System:,Family(0x17) Model(0x1) Stepping(0x2)
Number of sockets:,2
Number of nodes(die):,8
Number of core complexes(CCX):,16
Number of physical cores:,48
Number of logical cores (threads) :,96
SMT Enabled:,True
Number of logical cores sharing L3:,6

CPU Topology:
Socket, Die, CCX, Core(s)
0,0,0, 0 1 2 48 49 50
0,0,1, 3 4 5 51 52 53
0,1,2, 6 7 8 54 55 56
0,1,3, 9 10 11 57 58 59
0,2,4, 12 13 14 60 61 62
0,2,5, 15 16 17 63 64 65
0,3,6, 18 19 20 66 67 68
0,3,7, 21 22 23 69 70 71
1,4,8, 24 25 26 72 73 74
1,4,9, 27 28 29 75 76 77
1,5,10, 30 31 32 78 79 80
1,5,11, 33 34 35 81 82 83
1,6,12, 36 37 38 84 85 86
1,6,13, 39 40 41 87 88 89
1,7,14, 42 43 44 90 91 92
1,7,15, 45 46 47 93 94 95

P0 state frequency (MHz):,2000.000000
Measured DF Frequency (MHz):,629.542542
Sampling interval (ms):,1000
Version:,3.2.228

IPC    : Instructions Per CPU Cycle
CPI    : CPU Cycles Per Instructions
pti    : Per Thousand Instructions
ptc    : Per Thousand CPU Cycles

Core-6 (ccx-2 die-1 pkg-0),,,,,,,,,,,,,,,,,Core-7 (ccx-2 die-1 pkg-0),,,,,,,,,,,,,,,,,Core-8 (ccx-2 die-1 pkg-0),,,,,,,,,,,,,,,,,Core-54 (ccx-2 die-1 pkg-0),,,,,,,,,,,,,,,,,Core-55 (ccx-2 die-1 pkg-0),,,,,,,,,,,,,,,,,Core-56 (ccx-2 die-1 pkg-0),,,,,,,,,,,,,,,,,CCX-2(die-1 pkg-0),,,
Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),L3 Access (pti),L3 Miss (pti),Ave L3 Miss Latency,
0.28,1329.04,0.43,2.32,515.70,82.60,28.97,35.69,16.42,33.52,2.34,20.51,10.67,58.38,30.76,20.39,5.75,0.18,2958.16,0.00,837.33,442.83,195.31,115.92,42.16,32.24,105.10,46.30,35.77,23.03,89.06,69.22,10.24,9.21,0.81,1331.00,0.54,1.86,512.01,100.25,30.82,42.70,25.27,39.80,1.41,20.28,18.11,62.26,31.04,22.77,7.16,0.10,1312.06,0.09,11.04,545.98,59.04,24.17,31.18,0.39,21.57,1.37,19.99,0.21,52.48,31.06,18.93,0.18,100.00,2996.39,1.24,0.81,413.18,115.13,82.46,28.33,3.70,3.92,0.28,1.14,2.50,109.47,84.03,23.76,1.19,0.11,1318.04,0.03,31.21,535.80,75.58,23.31,32.10,18.36,35.94,1.79,22.11,12.03,60.19,35.47,16.37,6.33,1.35,1.02,570.07,
0.26,1312.32,0.47,2.13,512.03,81.82,26.20,34.73,19.79,76.35,33.61,29.06,13.68,51.15,29.90,13.89,6.11,0.23,2935.21,0.00,786.08,449.82,168.26,113.30,41.39,8.55,94.40,53.01,35.40,6.00,87.47,73.38,11.09,2.55,0.80,1327.03,0.53,1.88,518.75,102.03,31.01,42.90,26.60,106.23,49.80,37.12,19.31,53.95,32.42,12.91,7.29,0.09,1299.47,0.05,21.54,442.74,11.42,2.73,5.49,1.44,16.37,1.04,14.55,0.79,53.55,37.07,14.16,0.65,100.00,2995.56,1.28,0.78,415.22,115.81,85.94,26.05,3.21,3.91,0.27,1.12,2.52,108.59,84.99,22.44,0.69,0.10,1303.48,0.02,57.10,472.88,45.34,15.36,7.81,20.47,34.65,1.76,17.97,14.92,64.73,44.79,11.94,5.55,1.41,1.08,567.01,
0.28,1327.59,0.41,2.44,509.59,84.48,27.08,36.60,19.28,73.41,29.69,30.18,13.54,50.66,26.60,16.72,5.74,0.15,2966.80,0.00,826.32,439.14,160.87,105.51,40.68,9.58,86.35,40.28,38.85,7.22,72.69,58.41,11.44,2.35,0.85,1331.63,0.53,1.88,515.21,96.07,29.60,42.78,22.15,106.77,52.51,38.90,15.35,51.61,30.56,12.87,6.80,0.08,1322.09,0.04,23.68,443.56,17.73,4.79,7.08,1.24,25.52,2.73,22.00,0.79,53.91,26.61,24.21,0.45,100.00,2996.91,1.28,0.78,414.57,114.40,85.53,25.11,3.17,3.87,0.27,1.10,2.50,104.92,80.79,22.97,0.68,0.10,1317.24,0.02,62.04,444.56,30.13,3.12,5.58,20.14,40.09,2.27,23.22,14.61,57.91,30.41,19.53,5.53,1.33,1.02,565.93,
0.28,1325.91,0.44,2.28,507.60,76.59,24.90,34.12,16.22,31.29,1.85,19.23,10.21,57.24,30.03,19.49,6.01,0.16,2949.94,0.00,805.76,454.85,195.39,114.56,43.55,31.77,103.20,43.48,37.05,22.68,90.81,71.40,10.12,9.10,0.84,1329.58,0.53,1.89,517.37,94.44,31.20,42.79,18.76,106.40,54.68,39.25,12.48,50.46,30.61,12.23,6.28,0.11,1316.24,0.05,19.15,439.74,10.87,2.48,5.37,1.19,24.82,2.13,22.12,0.58,57.74,37.99,16.50,0.61,100.00,2996.99,1.28,0.78,415.51,115.32,85.69,25.34,3.71,3.92,0.28,1.15,2.49,116.98,92.61,22.68,1.22,0.11,1320.57,0.02,58.60,472.59,44.21,15.73,7.15,19.85,50.79,19.15,16.89,14.76,67.88,48.63,12.06,5.09,1.33,1.02,576.39,
0.26,1323.92,0.45,2.20,513.33,85.24,29.25,35.68,18.78,58.67,20.13,25.62,12.93,55.03,31.41,16.31,5.85,0.24,2950.21,0.00,838.51,451.22,171.18,114.98,42.49,8.97,87.74,44.28,36.83,6.63,80.24,67.03,10.68,2.34,0.81,1332.32,0.53,1.87,510.50,92.37,29.99,43.14,17.98,101.18,50.83,38.48,11.87,51.53,31.19,12.86,6.11,0.11,1308.87,0.12,8.19,570.16,60.68,19.02,38.14,1.27,17.62,1.86,14.97,0.79,61.51,36.32,22.66,0.48,100.00,2995.71,1.27,0.79,412.58,114.31,84.03,26.44,3.24,3.94,0.29,1.13,2.52,109.23,86.23,21.82,0.72,0.11,1314.72,0.04,24.60,575.05,86.74,26.92,37.91,19.88,36.75,2.08,19.75,14.92,59.74,37.85,14.94,4.96,1.41,1.07,575.97,
0.27,1327.23,0.44,2.27,509.47,80.13,25.89,33.73,19.00,74.36,30.68,30.57,13.12,52.30,29.52,15.27,5.89,0.15,2953.57,0.00,813.98,451.97,172.51,110.66,43.11,12.83,85.84,39.90,36.51,9.43,82.52,66.76,11.95,3.40,0.84,1330.73,0.40,2.52,637.58,145.95,75.88,46.38,18.49,108.99,56.91,39.89,12.18,50.76,30.86,12.19,6.31,0.09,1327.08,0.05,18.98,444.87,11.48,2.95,5.45,1.23,24.61,1.53,22.16,0.92,49.35,30.03,16.38,0.31,100.00,2996.80,1.28,0.78,417.71,116.75,88.23,24.71,3.21,3.89,0.27,1.13,2.50,111.77,88.49,22.09,0.71,0.10,1325.76,0.05,20.00,518.40,58.56,26.10,9.94,20.00,41.94,2.31,25.03,14.60,55.80,34.23,13.66,5.40,1.37,1.02,576.12,
0.30,1323.66,0.34,2.95,607.42,116.24,58.00,37.37,16.77,36.49,6.08,19.37,11.04,63.50,36.84,19.37,5.73,0.14,2950.60,0.00,823.92,453.22,160.39,113.00,41.64,0.25,84.42,50.77,33.48,0.18,86.70,77.76,11.69,0.07,0.84,1330.67,0.41,2.46,637.85,152.35,73.40,46.41,27.40,43.76,3.00,21.03,19.73,63.80,32.33,22.50,7.67,0.28,1326.73,0.80,1.25,463.60,37.30,19.15,15.72,0.96,19.96,2.16,17.27,0.54,59.70,42.47,13.88,0.43,100.00,2997.01,1.28,0.78,414.92,112.14,87.21,24.29,0.07,1.59,0.43,1.12,0.04,96.37,75.43,20.50,0.04,0.25,1325.90,0.42,2.40,552.87,86.36,37.91,24.94,20.76,39.75,5.14,20.71,13.91,70.07,47.61,13.10,6.85,1.42,1.04,573.79,
0.30,1250.16,0.45,2.24,502.89,85.05,28.63,34.77,20.25,80.67,35.12,31.37,14.17,52.17,30.70,13.88,6.07,0.11,2366.29,0.23,4.35,564.54,67.25,40.32,23.13,0.04,20.72,2.40,18.28,0.04,60.49,41.59,17.19,0.00,0.87,1231.39,0.53,1.90,504.85,95.35,30.65,43.10,18.66,108.89,56.84,39.67,12.38,52.00,32.29,12.03,6.28,0.09,1269.84,0.06,18.16,446.93,13.31,3.59,5.97,1.74,24.87,2.00,21.81,1.06,57.59,37.48,17.26,0.68,23.41,2895.37,0.10,9.79,439.60,8.41,2.42,4.62,0.50,23.57,0.94,22.34,0.29,19.54,11.68,5.45,0.21,0.11,1263.02,0.02,56.02,472.69,44.81,16.12,7.17,19.46,37.60,1.99,21.46,14.15,56.05,33.14,15.21,5.31,17.53,11.62,379.19,
0.30,1198.26,0.45,2.24,513.87,81.44,28.40,35.25,16.33,30.42,2.32,17.60,10.49,64.40,38.09,18.70,5.84,0.10,1597.44,0.26,3.85,541.84,64.91,37.96,24.70,0.14,30.06,10.69,19.26,0.11,56.71,42.22,12.70,0.04,0.90,1199.84,0.52,1.92,509.78,94.37,31.91,42.64,18.53,37.48,4.36,20.78,12.34,63.86,34.24,22.14,6.19,0.10,1196.02,0.07,15.38,501.07,33.33,20.38,9.68,0.64,18.68,1.35,17.18,0.14,58.78,36.95,18.89,0.50,0.06,1590.59,0.18,5.57,522.91,31.16,19.48,9.31,0.00,12.23,3.65,8.58,0.00,40.23,30.14,7.67,0.00,0.10,1198.20,0.02,47.41,498.80,44.47,18.35,10.03,14.35,31.79,10.61,10.52,10.66,32.45,22.69,5.30,3.69,28.76,19.36,382.78,
0.27,1199.49,0.45,2.21,501.40,78.90,25.16,35.52,16.85,29.61,1.96,16.98,10.67,63.15,37.40,18.20,6.19,0.10,1328.70,0.30,3.37,504.77,51.75,26.42,23.71,0.04,10.57,1.18,9.39,0.00,62.53,44.33,16.90,0.04,0.87,1199.38,0.50,1.98,508.03,94.29,32.00,42.67,18.22,114.98,62.13,40.76,12.09,49.09,30.57,11.06,6.13,0.09,1201.36,0.05,19.53,451.33,12.53,3.36,5.72,1.75,17.04,1.59,14.48,0.96,60.90,42.24,16.07,0.79,0.06,1352.59,0.13,7.61,442.31,8.12,2.33,4.47,0.07,6.82,0.24,6.58,0.00,35.15,26.08,8.05,0.07,0.16,1199.19,0.02,58.19,477.24,48.15,18.89,8.10,19.16,33.06,1.79,17.19,14.07,63.91,43.04,13.58,5.09,14.86,10.11,302.99,
0.27,1199.27,0.44,2.29,500.21,90.51,25.29,35.76,28.11,77.39,30.39,26.57,20.43,57.87,35.89,12.97,7.68,0.09,1198.89,0.29,3.43,494.07,48.65,23.48,23.63,0.07,12.81,2.59,10.18,0.04,61.91,44.22,16.35,0.04,0.94,1199.66,0.51,1.97,507.75,93.85,30.37,42.91,19.09,114.62,60.34,41.39,12.89,48.98,29.88,11.54,6.20,0.08,1198.37,0.05,20.22,447.59,35.93,2.36,5.53,26.28,79.81,32.57,28.46,18.78,56.24,34.77,12.36,7.50,0.06,1198.41,0.14,7.11,437.06,7.34,2.07,4.08,0.04,21.53,0.56,20.97,0.00,24.11,14.16,8.33,0.04,0.09,1198.92,0.02,65.16,443.57,29.67,2.70,5.37,20.32,34.98,2.20,17.70,15.09,60.57,40.30,13.12,5.23,14.87,10.49,300.98,
0.30,1199.44,0.29,3.47,611.45,135.16,62.18,39.06,29.36,73.02,24.62,26.68,21.72,61.44,37.09,14.77,7.63,0.10,1198.62,0.30,3.34,493.72,46.31,21.73,22.34,0.46,16.77,6.23,10.15,0.39,60.68,47.16,12.50,0.07,0.91,1199.61,0.50,2.02,507.06,93.38,29.34,43.37,19.16,118.28,63.16,42.38,12.74,47.41,29.13,10.53,6.42,0.18,1197.92,0.17,5.78,616.78,131.40,60.05,38.12,27.15,65.92,20.82,25.59,19.51,62.77,38.61,14.30,7.65,0.07,1198.48,0.14,7.24,438.79,8.11,2.16,4.30,0.54,8.96,1.22,7.28,0.46,45.19,32.41,11.23,0.07,0.09,1198.45,0.02,58.08,472.16,46.82,18.73,7.52,18.69,29.43,1.24,14.53,13.66,55.16,37.27,11.20,5.04,36.48,16.11,308.26,
12.43,2772.60,2.48,0.40,402.35,13.15,6.16,4.10,2.85,2.62,0.14,0.32,2.16,13.11,8.50,3.89,0.70,0.15,1215.22,0.34,2.91,564.04,105.67,41.05,41.28,20.12,88.30,42.24,32.31,13.75,56.62,37.70,11.10,6.37,0.97,1204.68,0.36,2.81,704.40,165.16,92.06,48.13,18.29,121.89,65.83,43.69,12.37,46.31,29.20,9.83,5.92,0.19,1310.55,0.15,6.55,644.88,129.55,59.64,44.13,21.74,86.64,31.80,38.54,16.30,60.02,39.41,13.34,5.44,0.09,1197.50,0.14,7.37,593.21,58.99,18.13,37.95,0.46,23.93,1.46,22.25,0.21,45.63,27.46,15.61,0.25,0.17,1199.68,0.22,4.61,658.26,123.15,81.54,35.26,0.86,22.72,4.70,17.38,0.65,58.26,41.16,13.79,0.22,3.24,2.58,562.46,
100.00,2881.08,2.49,0.40,400.61,14.70,7.39,4.46,2.82,2.60,0.14,0.30,2.17,14.34,9.67,4.00,0.65,0.28,1266.33,0.46,2.17,512.91,94.65,33.82,36.88,22.24,81.86,35.23,31.13,15.50,57.55,36.93,12.28,6.74,0.81,1270.69,0.46,2.15,590.77,132.47,55.99,44.77,27.95,126.63,63.02,43.23,20.38,47.20,27.59,10.62,7.57,0.27,2816.65,0.00,350.74,467.22,136.00,68.72,39.70,22.29,87.75,33.43,37.96,16.36,56.71,36.89,12.50,5.92,0.08,1245.36,0.06,17.75,439.78,29.13,2.52,4.79,20.57,40.85,1.05,25.47,14.33,53.11,28.62,15.34,6.24,0.09,1242.99,0.06,17.69,544.54,91.58,33.58,25.68,27.74,47.44,7.87,19.71,19.86,55.23,26.23,18.53,7.88,1.02,0.90,568.42,
99.56,2876.82,2.51,0.40,400.29,15.15,7.20,4.95,2.97,2.66,0.13,0.34,2.19,11.93,6.73,4.39,0.78,0.29,1271.57,0.45,2.22,513.41,94.12,35.08,37.50,19.84,80.15,35.30,31.44,13.41,56.19,34.60,13.51,6.43,0.85,1268.64,0.55,1.81,501.34,93.40,28.51,43.63,18.32,116.77,61.76,42.74,12.26,45.89,27.33,11.08,6.05,0.25,2834.68,0.00,321.36,478.29,134.29,66.72,40.03,22.03,87.35,32.20,39.08,16.07,56.20,35.91,12.82,5.96,0.09,1243.11,0.05,18.22,443.59,9.49,2.83,4.91,0.54,22.97,1.52,21.20,0.25,51.53,29.79,18.77,0.29,0.19,1252.13,0.03,39.63,508.98,68.79,28.51,18.19,18.18,39.06,7.23,18.26,13.58,54.09,24.13,23.17,4.60,2.80,2.48,546.12,
100.00,2861.63,2.43,0.41,401.36,16.05,8.16,5.03,2.83,2.64,0.17,0.34,2.14,12.52,7.40,4.40,0.69,0.29,1256.49,0.44,2.29,512.53,92.63,35.24,36.06,19.60,88.46,42.78,32.56,13.12,55.58,34.81,12.67,6.48,0.80,1270.63,0.49,2.03,508.34,91.98,29.01,43.19,18.48,118.31,62.87,43.09,12.34,47.11,28.95,10.66,6.14,0.27,2807.90,0.00,250.44,478.57,137.59,66.04,41.10,24.77,90.51,34.29,37.86,18.36,67.74,46.05,13.48,6.41,0.09,1242.64,0.06,16.15,432.70,9.42,2.60,4.80,0.79,46.71,20.10,26.00,0.61,49.11,28.81,17.29,0.18,0.11,1245.67,0.02,59.19,450.88,22.40,12.08,7.27,1.08,103.40,71.11,31.60,0.68,51.34,37.56,11.72,0.40,0.97,0.86,544.38,
99.49,2889.20,2.48,0.40,400.15,16.02,7.32,5.54,3.12,2.67,0.14,0.29,2.24,14.86,9.38,4.58,0.88,0.34,1264.58,0.32,3.12,646.07,131.94,70.18,40.00,16.49,34.48,3.34,20.57,10.56,60.47,33.06,20.06,5.93,0.88,1284.78,0.38,2.63,658.23,147.01,76.32,47.48,17.75,33.11,1.31,20.12,11.68,59.85,29.14,23.42,6.07,0.36,2829.46,0.01,144.89,531.89,140.93,60.85,52.23,23.11,88.65,31.97,39.49,17.19,50.09,30.37,12.55,5.92,0.17,1247.35,0.31,3.23,647.92,93.67,48.27,40.37,0.89,23.24,1.82,20.74,0.68,42.14,24.26,15.85,0.21,0.27,1260.57,0.26,3.84,630.34,89.16,37.85,42.24,5.23,24.72,1.76,18.66,4.30,32.74,19.05,11.48,0.93,2.92,2.50,566.62,
98.29,2794.82,2.41,0.41,401.86,15.39,7.63,5.08,2.63,2.75,0.13,0.40,2.23,16.72,5.13,11.15,0.40,0.29,1257.87,0.37,2.73,581.01,110.84,50.54,39.69,16.88,34.08,3.96,19.29,10.82,54.01,27.54,19.37,6.06,0.81,1254.05,0.36,2.79,656.51,147.10,77.14,46.85,17.55,32.08,0.59,19.88,11.61,58.32,27.75,23.35,5.95,0.31,2822.62,0.01,135.37,575.91,177.72,91.94,49.28,29.20,103.37,47.57,34.32,21.49,42.90,30.10,4.89,7.71,0.12,1247.31,0.18,5.70,582.95,101.73,53.46,42.39,0.86,2.76,0.07,2.20,0.50,3.59,1.47,2.04,0.36,0.32,1269.32,0.25,3.98,659.65,178.32,126.94,38.74,5.18,18.14,7.07,7.23,3.83,27.91,18.49,7.72,1.35,3.04,2.54,519.93,
100.00,2798.24,2.49,0.40,401.00,15.94,7.66,5.55,2.69,2.79,0.13,0.39,2.26,16.31,4.54,11.30,0.43,0.23,1244.72,0.46,2.20,529.49,94.60,35.76,37.84,19.18,34.74,2.75,19.52,12.48,56.00,27.32,20.91,6.70,0.73,1244.07,0.51,1.95,526.13,103.25,34.50,42.09,24.88,38.02,0.43,19.67,17.92,59.52,27.73,23.60,6.95,0.28,2761.16,0.01,135.95,526.94,154.86,72.54,45.95,30.31,106.80,48.70,35.58,22.52,39.83,27.58,4.28,7.79,0.08,1242.56,0.17,5.93,532.68,87.43,31.52,33.42,19.54,16.17,0.09,2.76,13.32,10.07,2.08,1.86,6.22,0.10,1245.72,0.07,13.42,545.55,92.10,34.28,35.71,18.95,16.02,-0.05,2.19,13.88,9.31,1.85,2.37,5.07,1.01,0.89,535.97,
97.49,2782.54,2.41,0.42,395.94,15.44,8.24,4.67,2.48,2.62,0.12,0.42,2.08,15.73,5.64,9.64,0.41,0.27,1256.70,0.33,3.07,612.18,129.14,60.91,43.17,19.77,41.32,6.96,21.65,12.71,52.84,26.40,18.11,7.06,0.83,1254.14,0.36,2.76,688.39,165.34,86.04,48.54,24.10,39.28,1.74,20.54,17.00,58.43,27.51,22.73,7.09,0.33,2808.79,0.01,99.57,603.21,193.46,102.20,50.78,32.79,109.60,51.87,33.27,24.46,45.28,32.08,4.66,8.34,0.12,1255.72,0.24,4.25,634.29,159.58,77.03,49.42,26.78,19.38,0.00,2.49,16.89,13.54,1.58,1.74,9.89,0.53,1263.40,0.31,3.24,677.51,208.53,132.75,41.16,26.80,35.86,5.90,10.46,19.50,29.44,16.62,4.13,7.30,3.06,2.50,493.55,
96.66,2771.97,2.44,0.41,396.98,14.99,8.42,3.87,2.65,2.81,0.13,0.42,2.27,15.80,5.79,9.59,0.38,0.30,1248.74,0.32,3.17,661.91,140.71,73.86,42.30,18.30,41.29,7.95,21.35,11.99,52.35,27.93,17.00,6.31,0.82,1256.30,0.33,3.07,664.58,157.72,77.97,47.30,26.58,39.35,0.50,19.67,19.18,60.36,28.47,23.29,7.40,0.37,2757.54,0.02,58.25,614.54,189.21,101.48,50.33,29.16,99.29,45.83,31.63,21.83,42.17,30.37,4.28,7.33,0.15,1259.14,0.22,4.53,656.22,150.65,75.58,48.02,19.54,16.25,-0.07,2.49,13.82,9.57,1.63,1.63,5.72,0.59,1266.48,0.26,3.78,670.41,204.20,133.59,40.31,23.37,28.29,6.29,5.83,16.16,31.07,16.03,7.48,7.21,3.10,2.54,500.73,
99.50,2852.73,2.36,0.42,415.12,16.09,9.29,4.11,2.65,2.81,0.14,0.34,2.33,10.52,5.25,4.92,0.32,0.25,1265.20,0.42,2.40,540.66,100.78,39.72,39.59,19.07,18.59,1.00,4.55,13.04,10.18,1.69,2.10,6.03,0.82,1243.32,0.35,2.86,686.77,139.78,84.04,47.68,1.62,4.03,0.55,2.66,0.83,3.69,1.48,1.24,0.79,0.28,2824.49,0.01,69.66,570.38,167.63,90.28,43.41,27.13,23.30,0.97,1.96,20.37,9.31,1.03,1.37,6.76,0.09,1242.99,0.13,7.53,539.37,69.00,27.59,35.99,1.07,5.10,0.39,4.00,0.71,3.48,1.18,1.57,0.36,0.17,1249.02,0.15,6.56,588.29,100.46,38.87,38.51,17.58,19.08,3.28,3.90,11.90,9.45,2.35,1.20,5.68,2.44,2.10,570.95,
98.67,2840.94,2.49,0.40,401.15,14.66,7.93,4.15,2.56,2.77,0.19,0.40,2.18,12.33,6.34,5.59,0.38,2.43,2135.38,0.26,3.81,547.35,99.30,37.22,41.59,17.28,36.32,3.82,21.24,11.26,56.12,27.90,20.66,6.02,2.17,1854.60,0.01,190.14,576.18,82.21,35.34,41.07,0.90,37.33,13.04,23.64,0.65,28.91,21.22,5.55,0.25,2.17,2798.86,0.02,40.38,543.57,159.80,79.77,43.60,29.81,108.95,50.72,35.73,22.50,51.50,35.09,8.05,7.31,2.02,2023.59,0.11,8.82,557.13,81.14,28.59,46.77,1.25,55.58,35.84,18.96,0.78,69.10,53.48,12.99,0.46,2.29,2079.79,0.21,4.85,525.59,102.49,35.03,44.08,20.96,98.25,53.71,29.33,15.20,60.43,37.40,15.80,5.76,1.01,0.89,551.64,
98.64,2811.74,2.09,0.48,393.42,17.29,5.68,9.11,2.46,2.69,0.13,0.43,2.13,15.60,5.44,9.80,0.32,0.60,2662.34,0.31,3.22,538.41,111.36,39.91,43.85,25.34,39.99,1.74,20.07,18.18,59.41,28.36,22.60,7.16,0.11,1242.31,0.02,54.63,595.87,94.15,40.62,39.41,8.24,51.22,20.13,23.96,7.14,19.83,13.45,4.17,1.10,0.37,2776.71,0.00,500.80,454.53,150.54,79.79,33.66,33.69,94.28,39.22,29.88,25.18,49.95,36.85,4.38,8.51,0.09,2329.62,0.05,21.30,572.21,128.06,46.24,42.97,34.19,25.53,-0.05,2.42,23.15,14.89,1.65,1.86,11.04,0.46,1245.63,0.29,3.44,590.52,144.97,78.49,38.05,23.16,18.28,0.11,1.91,16.26,10.91,1.46,2.28,6.90,2.84,2.45,532.79,
98.44,2824.79,2.02,0.49,396.16,17.76,5.67,9.64,2.38,2.55,0.13,0.29,2.14,11.81,7.19,4.35,0.25,0.83,1265.23,0.51,1.96,524.53,95.03,33.44,42.51,17.39,31.71,0.63,19.67,11.41,57.85,28.05,22.63,5.98,0.12,1243.96,0.02,59.18,615.55,90.64,43.50,40.89,0.97,44.47,20.00,23.79,0.68,21.39,14.78,5.05,0.29,0.42,2816.47,0.00,575.35,458.31,153.45,83.26,35.48,31.22,104.16,44.16,36.71,23.30,45.73,30.16,7.31,7.92,0.13,1269.38,0.08,13.27,597.26,92.15,43.30,29.09,16.36,12.30,0.05,2.17,10.08,11.74,3.87,1.83,6.29,0.41,1269.08,0.05,20.16,588.83,88.73,29.03,34.65,20.40,31.06,10.80,4.77,15.49,11.97,3.84,2.83,4.91,0.86,0.75,534.70,
97.80,2768.24,2.08,0.48,399.10,18.62,6.71,9.30,2.54,3.02,0.39,0.43,2.20,13.55,6.55,6.60,0.34,0.84,1249.36,0.46,2.16,561.56,122.79,48.30,43.51,27.93,101.40,45.52,35.50,20.38,54.68,32.18,13.55,7.55,0.11,1237.69,0.03,38.92,627.48,107.09,53.21,39.85,7.67,66.56,32.51,27.39,6.66,37.36,31.10,4.57,1.01,0.32,2616.35,0.00,537.98,499.77,188.00,105.39,39.59,37.77,122.69,56.51,37.47,28.71,62.60,44.72,7.41,9.06,0.14,1242.60,0.10,10.32,659.53,187.57,96.73,47.94,35.68,169.75,107.90,38.88,22.97,75.26,43.50,16.58,12.71,0.41,1255.84,0.35,2.86,627.38,196.80,128.84,35.04,26.64,148.29,97.81,31.40,19.07,71.89,51.20,11.85,7.57,3.19,2.58,495.13,
95.33,2750.75,2.02,0.49,403.95,14.50,3.85,7.88,2.61,2.78,0.14,0.28,2.36,11.55,7.18,4.10,0.25,0.92,1273.90,0.49,2.03,524.45,95.11,33.73,42.56,17.01,31.10,0.72,19.11,11.27,58.90,29.55,22.29,5.74,0.10,1235.93,0.03,35.51,584.00,77.92,37.03,34.57,0.90,43.73,19.79,23.40,0.54,18.78,13.00,4.33,0.36,0.45,2731.58,0.00,561.82,454.48,150.67,80.80,34.25,32.21,104.95,44.03,36.68,24.23,43.53,28.08,7.13,7.97,0.18,1260.16,0.08,11.99,552.50,89.30,40.25,43.95,1.28,3.70,-0.02,2.90,0.82,7.42,3.86,3.14,0.46,0.84,1269.39,0.04,25.82,577.11,105.43,37.72,41.66,21.57,30.28,9.61,4.50,16.17,15.13,5.68,3.20,5.41,2.49,2.17,539.65,
